BinCenter,Count
0.2275,58888
0.2285,58885
0.2295,58665
0.2305,58964
0.2315,58382
0.2325,58569
0.2335,58154
0.2345,58471
0.2355,58876
0.2365,58383
0.2375,57940
0.2385,58067
0.2395,57826
0.2405,58410
0.2415,58100
0.2425,58190
0.2435,58276
0.2445,57714
0.2455,57914
0.2465,57435
0.2475,57842
0.2485,57532
0.2495,57878
0.2505,57618
0.2515,58128
0.2525,64148
0.2535,57571
0.2545,57818
0.2555,57644
0.2565,57823
0.2575,57797
0.2585,57543
0.2595,57209
0.2605,58050
0.2615,57523
0.2625,57879
0.2635,57665
0.2645,57888
0.2655,57770
0.2665,57722
0.2675,57934
0.2685,58148
0.2695,58198
0.2705,58036
0.2715,58301
0.2725,58411
0.2735,58215
0.2745,58562
0.2755,58706
0.2765,58881
0.2775,59163
0.2785,58560
0.2795,58624
0.2805,58924
0.2815,59229
0.2825,59132
0.2835,59593
0.2845,59908
0.2855,59728
0.2865,59975
0.2875,60364
0.2885,60350
0.2895,60100
0.2905,61033
0.2915,60846
0.2925,61144
0.2935,61964
0.2945,61886
0.2955,61591
0.2965,61839
0.2975,62866
0.2985,62735
0.2995,62867
0.3005,63547
0.3015,63742
0.3025,64030
0.3035,64946
0.3045,64515
0.3055,65953
0.3065,65848
0.3075,66135
0.3085,66738
0.3095,67551
0.3105,67952
0.3115,68651
0.3125,69718
0.3135,69649
0.3145,70613
0.3155,71089
0.3165,72030
0.3175,72662
0.3185,73588
0.3195,74035
0.3205,75582
0.3215,76046
0.3225,77160
0.3235,77600
0.3245,78893
0.3255,80840
0.3265,81267
0.3275,81846
0.3285,84030
0.3295,85433
0.3305,86374
0.3315,88259
0.3325,89003
0.3335,90427
0.3345,92548
0.3355,93817
0.3365,96695
0.3375,98619
0.3385,101546
0.3395,104014
0.3405,86224
0.3415,45090
0.3425,44463
0.3435,43797
0.3445,43166
0.3455,43055
0.3465,42691
0.3475,41912
0.3485,41475
0.3495,40928
0.3505,40724
0.3515,40164
0.3525,39808
0.3535,39296
0.3545,38696
0.3555,38472
0.3565,37760
0.3575,37699
0.3585,36924
0.3595,36865
0.3605,35841
0.3615,35963
0.3625,35360
0.3635,35093
0.3645,34823
0.3655,34531
0.3665,34002
0.3675,33742
0.3685,33434
0.3695,32843
0.3705,32529
0.3715,32908
0.3725,31811
0.3735,31759
0.3745,31404
0.3755,30832
0.3765,30649
0.3775,30635
0.3785,30367
0.3795,29735
0.3805,29810
0.3815,29463
0.3825,29213
0.3835,28744
0.3845,28286
0.3855,28013
0.3865,27965
0.3875,27794
0.3885,27475
0.3895,26976
0.3905,26764
0.3915,26418
0.3925,26381
0.3935,25998
0.3945,26007
0.3955,25783
0.3965,25116
0.3975,24794
0.3985,23807
0.3995,22742
0.4005,21742
0.4015,21150
0.4025,20728
0.4035,20496
0.4045,20102
0.4055,19621
0.4065,19213
0.4075,18339
0.4085,17545
0.4095,17060
0.4105,17075
0.4115,16988
0.4125,16515
0.4135,16522
0.4145,16338
0.4155,15999
0.4165,15831
0.4175,15617
0.4185,15485
0.4195,15129
0.4205,15211
0.4215,14993
0.4225,14919
0.4235,14713
0.4245,14583
0.4255,14358
0.4265,14294
0.4275,14199
0.4285,14311
0.4295,13982
0.4305,14037
0.4315,13913
0.4325,13551
0.4335,13811
0.4345,13579
0.4355,13342
0.4365,13248
0.4375,13513
0.4385,13336
0.4395,13427
0.4405,13349
0.4415,13317
0.4425,13213
0.4435,13240
0.4445,12990
0.4455,13082
0.4465,12865
0.4475,12820
0.4485,12835
0.4495,12535
0.4505,12667
0.4515,12639
0.4525,12343
0.4535,12196
0.4545,12422
0.4555,12364
0.4565,12397
0.4575,12208
0.4585,12224
0.4595,12061
0.4605,12050
0.4615,12110
0.4625,12107
0.4635,11913
0.4645,11925
0.4655,11915
0.4665,11872
0.4675,11995
0.4685,11835
0.4695,11740
0.4705,11810
0.4715,11834
0.4725,11623
0.4735,11769
0.4745,11618
0.4755,11472
0.4765,11515
0.4775,11601
0.4785,11500
0.4795,11456
0.4805,11507
0.4815,11413
0.4825,11355
0.4835,11291
0.4845,11371
0.4855,11340
0.4865,11140
0.4875,11380
0.4885,11130
0.4895,11060
0.4905,11190
0.4915,11059
0.4925,11228
0.4935,10956
0.4945,10834
0.4955,11008
0.4965,10938
0.4975,10924
0.4985,10871
0.4995,10925
0.5005,11108
0.5015,12788
0.5025,10564
0.5035,10442
0.5045,10707
0.5055,10452
0.5065,10433
0.5075,10483
0.5085,10180
0.5095,10407
0.5105,7.02639e+06
0.5115,11702
0.5125,12252
0.5135,12097
0.5145,12512
0.5155,12493
0.5165,12414
0.5175,12539
0.5185,12558
0.5195,12584
0.5205,12973
0.5215,12687
0.5225,12466
0.5235,12659
0.5245,12427
0.5255,12496
0.5265,12378
0.5275,12465
0.5285,12413
0.5295,12377
0.5305,12290
0.5315,12245
0.5325,12074
0.5335,11931
0.5345,11872
0.5355,11996
0.5365,11877
0.5375,11987
0.5385,11951
0.5395,12026
0.5405,11881
0.5415,11714
0.5425,11852
0.5435,11820
0.5445,11724
0.5455,11639
0.5465,11666
0.5475,11715
0.5485,11664
0.5495,11519
0.5505,11663
0.5515,11705
0.5525,11611
0.5535,11630
0.5545,11620
0.5555,11520
0.5565,11427
0.5575,11437
0.5585,11514
0.5595,11501
0.5605,11338
0.5615,11276
0.5625,11287
0.5635,11255
0.5645,11310
0.5655,11492
0.5665,11418
0.5675,11225
0.5685,11267
0.5695,13904
0.5705,16344
0.5715,11075
0.5725,11208
0.5735,11189
0.5745,11263
0.5755,11168
0.5765,11195
0.5775,11228
0.5785,13577
0.5795,11152
0.5805,11888
0.5815,11297
0.5825,11062
0.5835,11103
0.5845,11199
0.5855,10941
0.5865,10986
0.5875,11078
0.5885,10982
0.5895,11100
0.5905,11237
0.5915,10955
0.5925,10973
0.5935,10900
0.5945,11204
0.5955,10726
0.5965,10934
0.5975,10963
0.5985,11084
0.5995,10774
0.6005,10860
0.6015,10974
0.6025,11010
0.6035,10893
0.6045,10940
0.6055,10888
0.6065,10726
0.6075,10898
0.6085,10822
0.6095,10909
0.6105,10604
0.6115,11059
0.6125,10730
0.6135,10626
0.6145,10886
0.6155,10657
0.6165,10864
0.6175,10913
0.6185,10875
0.6195,10664
0.6205,10868
0.6215,10518
0.6225,10759
0.6235,10589
0.6245,10792
0.6255,10708
0.6265,10845
0.6275,10802
0.6285,10870
0.6295,10812
0.6305,10803
0.6315,10767
0.6325,10792
0.6335,10812
0.6345,10564
0.6355,10795
0.6365,10917
0.6375,10667
0.6385,10534
0.6395,10643
0.6405,10715
0.6415,10618
0.6425,10901
0.6435,10674
0.6445,10694
0.6455,10865
0.6465,10733
0.6475,10951
0.6485,10796
0.6495,10857
0.6505,10726
0.6515,10896
0.6525,10615
0.6535,10763
0.6545,10732
0.6555,10855
0.6565,10711
0.6575,10736
0.6585,10739
0.6595,10648
0.6605,10812
0.6615,10609
0.6625,10691
0.6635,10744
0.6645,10976
0.6655,10758
0.6665,10733
0.6675,10908
0.6685,10744
0.6695,10892
0.6705,10977
0.6715,11026
0.6725,10991
0.6735,10892
0.6745,10794
0.6755,10992
0.6765,10898
0.6775,10923
0.6785,11122
0.6795,10889
0.6805,11105
0.6815,15527
0.6825,16241
0.6835,14555
0.6845,13309
0.6855,12813
0.6865,12474
0.6875,11976
0.6885,12058
0.6895,11691
0.6905,11647
0.6915,11422
0.6925,11471
0.6935,11249
0.6945,11215
0.6955,11359
0.6965,11063
0.6975,11040
0.6985,11177
0.6995,10936
0.7005,10941
0.7015,11004
0.7025,10896
0.7035,10806
0.7045,10913
0.7055,10786
0.7065,10637
0.7075,10631
0.7085,10843
0.7095,10589
0.7105,10630
0.7115,10565
0.7125,10595
0.7135,10774
0.7145,10636
0.7155,10721
0.7165,10589
0.7175,10509
0.7185,10358
0.7195,10402
0.7205,10292
0.7215,10515
0.7225,10543
0.7235,10530
0.7245,11129
0.7255,11033
0.7265,10812
0.7275,10805
0.7285,10583
0.7295,10707
0.7305,10719
0.7315,10429
0.7325,10523
0.7335,10400
0.7345,10497
0.7355,10570
0.7365,10396
0.7375,10506
0.7385,10340
0.7395,10523
0.7405,10298
0.7415,10438
0.7425,10386
0.7435,10410
0.7445,10390
0.7455,10415
0.7465,10343
0.7475,10444
0.7485,10491
0.7495,10422
0.7505,10286
0.7515,10489
0.7525,10410
0.7535,10261
0.7545,10546
0.7555,10297
0.7565,10321
0.7575,10354
0.7585,10367
0.7595,10296
0.7605,10205
0.7615,10266
0.7625,10039
0.7635,14914
0.7645,10240
0.7655,10319
0.7665,10124
0.7675,10233
0.7685,10255
0.7695,10253
0.7705,10142
0.7715,10213
0.7725,10176
0.7735,10047
0.7745,10225
0.7755,10098
0.7765,10113
0.7775,10014
0.7785,10214
0.7795,10333
0.7805,10213
0.7815,10040
0.7825,10203
0.7835,10010
0.7845,9981
0.7855,10081
0.7865,10169
0.7875,10051
0.7885,10078
0.7895,10151
0.7905,10161
0.7915,10154
0.7925,10177
0.7935,9972
0.7945,10132
0.7955,10127
0.7965,10020
0.7975,10360
0.7985,10067
0.7995,9971
0.8005,10062
0.8015,10010
0.8025,9975
0.8035,10017
0.8045,9957
0.8055,9815
0.8065,9958
0.8075,9963
0.8085,10022
0.8095,9922
0.8105,9991
0.8115,9936
0.8125,9813
0.8135,10147
0.8145,9945
0.8155,9875
0.8165,9928
0.8175,9823
0.8185,10007
0.8195,10025
0.8205,9839
0.8215,10001
0.8225,10019
0.8235,9760
0.8245,10011
0.8255,9805
0.8265,9961
0.8275,9790
0.8285,9916
0.8295,9866
0.8305,10116
0.8315,9949
0.8325,9996
0.8335,10090
0.8345,10085
0.8355,9884
0.8365,9921
0.8375,9865
0.8385,9937
0.8395,9896
0.8405,10057
0.8415,9987
0.8425,10063
0.8435,9996
0.8445,9991
0.8455,10080
0.8465,9980
0.8475,9884
0.8485,9962
0.8495,9979
0.8505,9941
0.8515,10067
0.8525,10215
0.8535,9848
0.8545,9879
0.8555,9928
0.8565,9968
0.8575,10181
0.8585,10074
0.8595,10036
0.8605,9984
0.8615,10088
0.8625,10074
0.8635,10097
0.8645,9959
0.8655,10286
0.8665,10044
0.8675,10281
0.8685,10012
0.8695,10025
0.8705,9846
0.8715,9990
0.8725,10156
0.8735,10174
0.8745,10390
0.8755,10121
0.8765,10186
0.8775,10262
0.8785,10169
0.8795,10122
0.8805,10101
0.8815,10254
0.8825,10313
0.8835,10168
0.8845,10270
0.8855,10192
0.8865,10313
0.8875,10257
0.8885,10270
0.8895,10164
0.8905,10281
0.8915,10230
0.8925,10264
0.8935,10276
0.8945,10246
0.8955,10254
0.8965,10269
0.8975,10348
0.8985,10443
0.8995,10379
0.9005,10309
0.9015,10446
0.9025,10389
0.9035,10414
0.9045,10453
0.9055,10302
0.9065,10327
0.9075,10618
0.9085,10610
0.9095,10407
0.9105,10574
0.9115,10545
0.9125,10485
0.9135,10585
0.9145,10409
0.9155,10742
0.9165,10571
0.9175,10779
0.9185,10507
0.9195,10739
0.9205,10957
0.9215,10799
0.9225,10742
0.9235,10701
0.9245,10563
0.9255,10750
0.9265,10701
0.9275,10813
0.9285,10775
0.9295,10831
0.9305,10953
0.9315,10883
0.9325,11042
0.9335,10885
0.9345,10965
0.9355,10846
0.9365,10997
0.9375,10956
0.9385,10927
0.9395,11097
0.9405,10850
0.9415,11082
0.9425,11090
0.9435,11010
0.9445,11109
0.9455,11062
0.9465,11332
0.9475,11222
0.9485,11269
0.9495,11326
0.9505,11469
0.9515,11372
0.9525,11361
0.9535,11365
0.9545,11372
0.9555,11460
0.9565,11513
0.9575,11596
0.9585,11533
0.9595,11634
0.9605,11459
0.9615,11558
0.9625,11314
0.9635,11439
0.9645,11720
0.9655,11712
0.9665,11795
0.9675,11891
0.9685,11576
0.9695,11789
0.9705,11697
0.9715,11736
0.9725,11905
0.9735,11940
0.9745,11860
0.9755,11937
0.9765,12094
0.9775,12107
0.9785,12103
0.9795,12126
0.9805,12163
0.9815,12199
0.9825,12299
0.9835,12501
0.9845,12200
0.9855,12415
0.9865,12260
0.9875,12553
0.9885,12695
0.9895,12575
0.9905,12530
0.9915,12708
0.9925,12715
0.9935,12832
0.9945,12732
0.9955,12616
0.9965,12738
0.9975,13084
0.9985,12955
0.9995,13069
1.0005,12926
1.0015,13277
1.0025,13148
1.0035,13297
1.0045,13246
1.0055,13228
1.0065,13427
1.0075,13379
1.0085,13549
1.0095,13558
1.0105,13636
1.0115,13639
1.0125,13605
1.0135,13936
1.0145,14020
1.0155,14079
1.0165,14150
1.0175,14177
1.0185,14446
1.0195,14181
1.0205,14194
1.0215,14716
1.0225,14526
1.0235,14634
1.0245,14901
1.0255,14787
1.0265,14960
1.0275,15178
1.0285,14958
1.0295,15175
1.0305,15121
1.0315,15514
1.0325,15501
1.0335,15751
1.0345,15877
1.0355,15779
1.0365,16122
1.0375,16199
1.0385,16228
1.0395,16335
1.0405,16289
1.0415,16607
1.0425,16802
1.0435,16946
1.0445,17022
1.0455,17344
1.0465,17245
1.0475,17663
1.0485,17609
1.0495,18063
1.0505,18483
1.0515,18356
1.0525,18556
1.0535,18920
1.0545,18912
1.0555,19257
1.0565,19563
1.0575,19798
1.0585,20120
1.0595,20095
1.0605,20656
1.0615,17880
1.0625,10692
1.0635,10795
1.0645,10713
1.0655,10474
1.0665,10597
1.0675,10534
1.0685,10543
1.0695,10472
1.0705,10578
1.0715,10457
1.0725,10365
1.0735,10532
1.0745,10192
1.0755,10397
1.0765,10267
1.0775,10099
1.0785,9917
1.0795,10022
1.0805,9953
1.0815,10039
1.0825,9739
1.0835,10006
1.0845,10102
1.0855,9975
1.0865,9801
1.0875,9775
1.0885,9604
1.0895,9636
1.0905,9733
1.0915,9800
1.0925,9631
1.0935,9684
1.0945,9690
1.0955,9428
1.0965,9504
1.0975,9524
1.0985,9310
1.0995,9357
1.1005,9255
1.1015,9420
1.1025,9317
1.1035,9194
1.1045,9250
1.1055,9122
1.1065,9148
1.1075,8966
1.1085,9006
1.1095,8984
1.1105,8922
1.1115,8892
1.1125,8797
1.1135,8767
1.1145,8770
1.1155,8635
1.1165,8609
1.1175,8644
1.1185,8456
1.1195,8330
1.1205,8199
1.1215,8105
1.1225,8039
1.1235,8183
1.1245,8051
1.1255,7878
1.1265,7859
1.1275,7732
1.1285,7535
1.1295,7612
1.1305,7376
1.1315,7409
1.1325,7240
1.1335,7236
1.1345,7195
1.1355,7117
1.1365,6980
1.1375,6958
1.1385,6906
1.1395,6720
1.1405,6561
1.1415,6616
1.1425,6537
1.1435,6477
1.1445,6298
1.1455,6444
1.1465,6243
1.1475,6175
1.1485,6158
1.1495,5960
1.1505,6061
1.1515,5813
1.1525,5748
1.1535,5591
1.1545,5585
1.1555,5483
1.1565,5357
1.1575,5294
1.1585,5045
1.1595,5152
1.1605,5111
1.1615,4997
1.1625,4989
1.1635,4966
1.1645,4870
1.1655,4694
1.1665,4707
1.1675,4745
1.1685,4603
1.1695,4553
1.1705,4505
1.1715,4523
1.1725,4454
1.1735,4425
1.1745,4303
1.1755,4357
1.1765,4344
1.1775,4226
1.1785,4256
1.1795,4042
1.1805,4134
1.1815,4021
1.1825,4111
1.1835,4028
1.1845,3865
1.1855,3924
1.1865,3919
1.1875,3777
1.1885,3776
1.1895,3816
1.1905,3721
1.1915,3685
1.1925,3715
1.1935,3773
1.1945,3570
1.1955,3647
1.1965,3650
1.1975,3603
1.1985,3596
1.1995,3556
1.2005,3532
1.2015,3559
1.2025,3427
1.2035,3498
1.2045,3549
1.2055,3399
1.2065,3527
1.2075,3535
1.2085,3496
1.2095,3399
1.2105,3431
1.2115,3350
1.2125,3451
1.2135,3392
1.2145,3423
1.2155,3486
1.2165,3457
1.2175,3377
1.2185,3342
1.2195,3331
1.2205,3344
1.2215,3307
1.2225,3234
1.2235,3288
1.2245,3320
1.2255,3328
1.2265,3202
1.2275,3266
1.2285,3227
1.2295,3196
1.2305,3205
1.2315,3319
1.2325,3093
1.2335,3163
1.2345,3258
1.2355,3127
1.2365,3222
1.2375,3139
1.2385,3188
1.2395,3122
1.2405,3104
1.2415,3105
1.2425,3117
1.2435,3091
1.2445,3047
1.2455,3165
1.2465,3056
1.2475,3002
1.2485,3056
1.2495,2976
1.2505,3048
1.2515,2951
1.2525,2968
1.2535,3052
1.2545,3055
1.2555,3048
1.2565,2909
1.2575,2978
1.2585,2949
1.2595,3035
1.2605,2981
1.2615,2916
1.2625,3002
1.2635,2981
1.2645,3292
1.2655,2964
1.2665,2913
1.2675,2878
1.2685,2778
1.2695,2811
1.2705,2913
1.2715,2841
1.2725,2863
1.2735,2741
1.2745,1.16928e+06
1.2755,4143
1.2765,4190
1.2775,4074
1.2785,4081
1.2795,4127
1.2805,4078
1.2815,4074
1.2825,4221
1.2835,4116
1.2845,4145
1.2855,3984
1.2865,4010
1.2875,4033
1.2885,4015
1.2895,4048
1.2905,4045
1.2915,4004
1.2925,4031
1.2935,3927
1.2945,4029
1.2955,3852
1.2965,4015
1.2975,3917
1.2985,3969
1.2995,3940
1.3005,3967
1.3015,3834
1.3025,3879
1.3035,3889
1.3045,3926
1.3055,3875
1.3065,3776
1.3075,3882
1.3085,3820
1.3095,3719
1.3105,3785
1.3115,3852
1.3125,3819
1.3135,3832
1.3145,3761
1.3155,3655
1.3165,3688
1.3175,3780
1.3185,3742
1.3195,3733
1.3205,3744
1.3215,3630
1.3225,3825
1.3235,3690
1.3245,3657
1.3255,3697
1.3265,3706
1.3275,3620
1.3285,3696
1.3295,3667
1.3305,3673
1.3315,3616
1.3325,5518
1.3335,3607
1.3345,7158
1.3355,3597
1.3365,3657
1.3375,3650
1.3385,3627
1.3395,3661
1.3405,3458
1.3415,5108
1.3425,3640
1.3435,3898
1.3445,3614
1.3455,3462
1.3465,3489
1.3475,3546
1.3485,3551
1.3495,3511
1.3505,3574
1.3515,3531
1.3525,3456
1.3535,3523
1.3545,3416
1.3555,3492
1.3565,3442
1.3575,3425
1.3585,3418
1.3595,3470
1.3605,3416
1.3615,3420
1.3625,3417
1.3635,3286
1.3645,3416
1.3655,3393
1.3665,3390
1.3675,3392
1.3685,3243
1.3695,3375
1.3705,3304
1.3715,3289
1.3725,3331
1.3735,3310
1.3745,3357
1.3755,3301
1.3765,3237
1.3775,3327
1.3785,3314
1.3795,3179
1.3805,3400
1.3815,3175
1.3825,3178
1.3835,3209
1.3845,3154
1.3855,3209
1.3865,3217
1.3875,3206
1.3885,3152
1.3895,3076
1.3905,3119
1.3915,3119
1.3925,3108
1.3935,3127
1.3945,3074
1.3955,3094
1.3965,2996
1.3975,2997
1.3985,2989
1.3995,3033
1.4005,2883
1.4015,3023
1.4025,2857
1.4035,2973
1.4045,2890
1.4055,2982
1.4065,2980
1.4075,2853
1.4085,2880
1.4095,2883
1.4105,2845
1.4115,2955
1.4125,2896
1.4135,2959
1.4145,2837
1.4155,2908
1.4165,2815
1.4175,2805
1.4185,2826
1.4195,2828
1.4205,2748
1.4215,2761
1.4225,2832
1.4235,2731
1.4245,2707
1.4255,2746
1.4265,2759
1.4275,2737
1.4285,2704
1.4295,2665
1.4305,2684
1.4315,2679
1.4325,2689
1.4335,2807
1.4345,2669
1.4355,2771
1.4365,2641
1.4375,2738
1.4385,2626
1.4395,2557
1.4405,2740
1.4415,2658
1.4425,2618
1.4435,2534
1.4445,2725
1.4455,2922
1.4465,2820
1.4475,2750
1.4485,2798
1.4495,2696
1.4505,2658
1.4515,2698
1.4525,2710
1.4535,2689
1.4545,2710
1.4555,2557
1.4565,2606
1.4575,2678
1.4585,2588
1.4595,2676
1.4605,2524
1.4615,2636
1.4625,2520
1.4635,2612
1.4645,2640
1.4655,2611
1.4665,2682
1.4675,2754
1.4685,2615
1.4695,2587
1.4705,2525
1.4715,2704
1.4725,2585
1.4735,2653
1.4745,2574
1.4755,2542
1.4765,2547
1.4775,2561
1.4785,2519
1.4795,2490
1.4805,2489
1.4815,2521
1.4825,2550
1.4835,2540
1.4845,2488
1.4855,2513
1.4865,2576
1.4875,2417
1.4885,2492
1.4895,2460
1.4905,2474
1.4915,2433
1.4925,2399
1.4935,2446
1.4945,2524
1.4955,2455
1.4965,2464
1.4975,2481
1.4985,2467
1.4995,2458
1.5005,2502
1.5015,2441
1.5025,2410
1.5035,2421
1.5045,2583
1.5055,2525
1.5065,2544
1.5075,2443
1.5085,2534
1.5095,2458
1.5105,2466
1.5115,2562
1.5125,2505
1.5135,2533
1.5145,2482
1.5155,2577
1.5165,2537
1.5175,2536
1.5185,2548
1.5195,2640
1.5205,2496
1.5215,2602
1.5225,2533
1.5235,2514
1.5245,2535
1.5255,2592
1.5265,2590
1.5275,2518
1.5285,2546
1.5295,2488
1.5305,2602
1.5315,2605
1.5325,2587
1.5335,2568
1.5345,2528
1.5355,2676
1.5365,2699
1.5375,2625
1.5385,2631
1.5395,2665
1.5405,2753
1.5415,2734
1.5425,2735
1.5435,2655
1.5445,2739
1.5455,2723
1.5465,2696
1.5475,2750
1.5485,2796
1.5495,2782
1.5505,2746
1.5515,2792
1.5525,2802
1.5535,2802
1.5545,2744
1.5555,2846
1.5565,2898
1.5575,2774
1.5585,2955
1.5595,2949
1.5605,2967
1.5615,3009
1.5625,3076
1.5635,3019
1.5645,3016
1.5655,3198
1.5665,3211
1.5675,3182
1.5685,3254
1.5695,3172
1.5705,3293
1.5715,3373
1.5725,2987
1.5735,2115
1.5745,2276
1.5755,2182
1.5765,2173
1.5775,2125
1.5785,2174
1.5795,2076
1.5805,2090
1.5815,2158
1.5825,2102
1.5835,2117
1.5845,2218
1.5855,2225
1.5865,2134
1.5875,2289
1.5885,2202
1.5895,2248
1.5905,2288
1.5915,2237
1.5925,2252
1.5935,2259
1.5945,2130
1.5955,2260
1.5965,2318
1.5975,2278
1.5985,2306
1.5995,2262
1.6005,2394
1.6015,2385
1.6025,2425
1.6035,2334
1.6045,2409
1.6055,2399
1.6065,2473
1.6075,2497
1.6085,2620
1.6095,2534
1.6105,2624
1.6115,2594
1.6125,2715
1.6135,2751
1.6145,2789
1.6155,1757
1.6165,1546
1.6175,1536
1.6185,1534
1.6195,1501
1.6205,1471
1.6215,1486
1.6225,1503
1.6235,1460
1.6245,1355
1.6255,1383
1.6265,1383
1.6275,1354
1.6285,1350
1.6295,1340
1.6305,1280
1.6315,1347
1.6325,1283
1.6335,1215
1.6345,1250
1.6355,1251
1.6365,1216
1.6375,1221
1.6385,1199
1.6395,1164
1.6405,1100
1.6415,1124
1.6425,1142
1.6435,1089
1.6445,1073
1.6455,1099
1.6465,1015
1.6475,1022
1.6485,963
1.6495,977
1.6505,961
1.6515,949
1.6525,967
1.6535,978
1.6545,851
1.6555,929
1.6565,912
1.6575,856
1.6585,874
1.6595,814
1.6605,847
1.6615,769
1.6625,779
1.6635,804
1.6645,811
1.6655,753
1.6665,721
1.6675,732
1.6685,712
1.6695,645
1.6705,637
1.6715,617
1.6725,658
1.6735,614
1.6745,540
1.6755,550
1.6765,481
1.6775,542
1.6785,506
1.6795,491
1.6805,440
1.6815,477
1.6825,460
1.6835,436
1.6845,430
1.6855,410
1.6865,357
1.6875,386
1.6885,363
1.6895,393
1.6905,350
1.6915,301
1.6925,302
1.6935,310
1.6945,341
1.6955,308
1.6965,318
1.6975,313
1.6985,308
1.6995,309
1.7005,263
1.7015,303
1.7025,310
1.7035,269
1.7045,296
1.7055,256
1.7065,291
1.7075,273
1.7085,273
1.7095,236
1.7105,260
1.7115,275
1.7125,225
1.7135,276
1.7145,231
1.7155,236
1.7165,233
1.7175,253
1.7185,233
1.7195,229
1.7205,228
1.7215,238
1.7225,204
1.7235,204
1.7245,242
1.7255,243
1.7265,222
1.7275,201
1.7285,194
1.7295,204
1.7305,215
1.7315,192
1.7325,211
1.7335,200
1.7345,187
1.7355,205
1.7365,200
1.7375,194
1.7385,207
1.7395,199
1.7405,198
1.7415,182
1.7425,183
1.7435,203
1.7445,184
1.7455,147
1.7465,175
1.7475,156
1.7485,158
1.7495,164
1.7505,169
1.7515,158
1.7525,154
1.7535,160
1.7545,159
1.7555,148
1.7565,144
1.7575,174
1.7585,167
1.7595,150
