BinCenter,Count
0.3655,32042
0.3665,31429
0.3675,31045
0.3685,30769
0.3695,30339
0.3705,29805
0.3715,29968
0.3725,29231
0.3735,29307
0.3745,28927
0.3755,28277
0.3765,28160
0.3775,27955
0.3785,27577
0.3795,26974
0.3805,27210
0.3815,26685
0.3825,26698
0.3835,26217
0.3845,25657
0.3855,25510
0.3865,25187
0.3875,25142
0.3885,24930
0.3895,24193
0.3905,24243
0.3915,23503
0.3925,23576
0.3935,23358
0.3945,23127
0.3955,22962
0.3965,22232
0.3975,21938
0.3985,20923
0.3995,20055
0.4005,19021
0.4015,18432
0.4025,18149
0.4035,17893
0.4045,17318
0.4055,16968
0.4065,16311
0.4075,15625
0.4085,14920
0.4095,14619
0.4105,14498
0.4115,14182
0.4125,13933
0.4135,13784
0.4145,13842
0.4155,13498
0.4165,13349
0.4175,13164
0.4185,12956
0.4195,12844
0.4205,12739
0.4215,12618
0.4225,12379
0.4235,12458
0.4245,12310
0.4255,12083
0.4265,12211
0.4275,12181
0.4285,12138
0.4295,12130
0.4305,11844
0.4315,11826
0.4325,11698
0.4335,12015
0.4345,11656
0.4355,11551
0.4365,11504
0.4375,11693
0.4385,11657
0.4395,11590
0.4405,11184
0.4415,10898
0.4425,11160
0.4435,10910
0.4445,10995
0.4455,11015
0.4465,10672
0.4475,10427
0.4485,10645
0.4495,10560
0.4505,10383
0.4515,10434
0.4525,10340
0.4535,10138
0.4545,10156
0.4555,9981
0.4565,10263
0.4575,10079
0.4585,10150
0.4595,10215
0.4605,9989
0.4615,10127
0.4625,10184
0.4635,10046
0.4645,9914
0.4655,9877
0.4665,9896
0.4675,9886
0.4685,9843
0.4695,9827
0.4705,10065
0.4715,9815
0.4725,10029
0.4735,9916
0.4745,9900
0.4755,9759
0.4765,9795
0.4775,9791
0.4785,9752
0.4795,9837
0.4805,9823
0.4815,9843
0.4825,9770
0.4835,9831
0.4845,9603
0.4855,9854
0.4865,9801
0.4875,9948
0.4885,9902
0.4895,9762
0.4905,9804
0.4915,9775
0.4925,9906
0.4935,9800
0.4945,9760
0.4955,9923
0.4965,9794
0.4975,9775
0.4985,9647
0.4995,9596
0.5005,9989
0.5015,11591
0.5025,9231
0.5035,9198
0.5045,9353
0.5055,9246
0.5065,9232
0.5075,9320
0.5085,8986
0.5095,9091
0.5105,7.28911e+06
0.5115,10318
0.5125,10215
0.5135,9845
0.5145,10232
0.5155,10285
0.5165,10066
0.5175,10097
0.5185,10033
0.5195,10022
0.5205,10218
0.5215,10008
0.5225,9965
0.5235,9853
0.5245,9843
0.5255,9786
0.5265,9647
0.5275,9913
0.5285,9640
0.5295,9802
0.5305,9759
0.5315,9712
0.5325,9814
0.5335,9640
0.5345,9597
0.5355,9710
0.5365,9679
0.5375,9574
0.5385,9683
0.5395,9667
0.5405,9580
0.5415,9449
0.5425,9496
0.5435,9534
0.5445,9364
0.5455,9492
0.5465,9389
0.5475,9507
0.5485,9461
0.5495,9353
0.5505,9485
0.5515,9391
0.5525,9317
0.5535,9439
0.5545,9372
0.5555,9277
0.5565,9346
0.5575,9247
0.5585,9313
0.5595,9299
0.5605,9399
0.5615,9314
0.5625,9245
0.5635,9110
0.5645,9222
0.5655,9235
0.5665,9153
0.5675,9149
0.5685,9125
0.5695,14217
0.5705,18458
0.5715,8948
0.5725,9146
0.5735,9234
0.5745,9204
0.5755,9080
0.5765,8955
0.5775,9376
0.5785,12915
0.5795,9082
0.5805,10234
0.5815,9166
0.5825,9013
0.5835,8951
0.5845,8920
0.5855,8861
0.5865,8718
0.5875,8786
0.5885,8739
0.5895,8820
0.5905,8851
0.5915,8618
0.5925,8806
0.5935,8622
0.5945,8841
0.5955,8704
0.5965,8774
0.5975,8705
0.5985,8701
0.5995,8696
0.6005,8573
0.6015,8881
0.6025,8728
0.6035,8655
0.6045,8648
0.6055,8823
0.6065,8512
0.6075,8593
0.6085,8574
0.6095,8523
0.6105,8468
0.6115,8672
0.6125,8498
0.6135,8562
0.6145,8573
0.6155,8639
0.6165,8655
0.6175,8553
0.6185,8591
0.6195,8370
0.6205,8626
0.6215,8442
0.6225,8525
0.6235,8493
0.6245,8579
0.6255,8412
0.6265,8666
0.6275,8617
0.6285,8516
0.6295,8720
0.6305,8483
0.6315,8530
0.6325,8500
0.6335,8708
0.6345,8550
0.6355,8566
0.6365,8684
0.6375,8591
0.6385,8476
0.6395,8564
0.6405,8608
0.6415,8525
0.6425,8666
0.6435,8593
0.6445,8666
0.6455,8813
0.6465,8720
0.6475,8944
0.6485,8668
0.6495,8694
0.6505,8697
0.6515,8739
0.6525,8777
0.6535,8819
0.6545,8791
0.6555,8946
0.6565,8704
0.6575,8896
0.6585,8930
0.6595,8867
0.6605,8956
0.6615,8787
0.6625,8861
0.6635,8913
0.6645,9004
0.6655,9144
0.6665,8996
0.6675,9163
0.6685,8954
0.6695,9120
0.6705,9327
0.6715,9140
0.6725,9303
0.6735,9332
0.6745,9366
0.6755,9431
0.6765,9323
0.6775,9475
0.6785,9466
0.6795,9490
0.6805,9480
0.6815,14359
0.6825,16006
0.6835,14807
0.6845,13971
0.6855,13440
0.6865,12980
0.6875,12560
0.6885,12405
0.6895,11942
0.6905,11864
0.6915,11423
0.6925,11452
0.6935,11114
0.6945,10911
0.6955,10934
0.6965,10667
0.6975,10479
0.6985,10593
0.6995,10167
0.7005,10251
0.7015,10161
0.7025,10101
0.7035,9737
0.7045,9908
0.7055,9675
0.7065,9604
0.7075,9701
0.7085,9685
0.7095,9357
0.7105,9446
0.7115,9261
0.7125,9485
0.7135,9307
0.7145,9286
0.7155,9312
0.7165,9179
0.7175,9172
0.7185,9132
0.7195,8941
0.7205,8904
0.7215,9044
0.7225,9019
0.7235,8978
0.7245,9696
0.7255,9647
0.7265,9356
0.7275,9453
0.7285,9329
0.7295,9396
0.7305,9446
0.7315,9226
0.7325,9286
0.7335,9105
0.7345,9240
0.7355,9172
0.7365,9086
0.7375,9026
0.7385,9022
0.7395,9076
0.7405,8975
0.7415,8948
0.7425,9069
0.7435,9000
0.7445,9084
0.7455,8795
0.7465,9065
0.7475,9095
0.7485,9098
0.7495,8935
0.7505,8959
0.7515,8949
0.7525,9001
0.7535,8818
0.7545,9160
0.7555,8864
0.7565,8896
0.7575,8930
0.7585,8934
0.7595,8936
0.7605,8962
0.7615,8758
0.7625,8797
0.7635,13608
0.7645,8878
0.7655,9030
0.7665,8806
0.7675,8891
0.7685,8941
0.7695,8924
0.7705,9071
0.7715,8960
0.7725,8831
0.7735,8725
0.7745,8879
0.7755,8829
0.7765,8908
0.7775,8815
0.7785,8996
0.7795,8994
0.7805,8968
0.7815,8959
0.7825,9086
0.7835,8921
0.7845,8807
0.7855,8917
0.7865,8998
0.7875,9027
0.7885,8916
0.7895,8963
0.7905,9050
0.7915,8991
0.7925,9083
0.7935,8912
0.7945,8945
0.7955,9082
0.7965,9112
0.7975,9103
0.7985,9096
0.7995,8932
0.8005,9123
0.8015,9085
0.8025,8943
0.8035,8989
0.8045,9058
0.8055,8920
0.8065,8941
0.8075,8931
0.8085,8970
0.8095,8931
0.8105,9119
0.8115,8947
0.8125,9019
0.8135,9192
0.8145,8999
0.8155,9067
0.8165,9099
0.8175,8991
0.8185,9303
0.8195,9188
0.8205,9085
0.8215,9121
0.8225,9237
0.8235,9036
0.8245,9210
0.8255,9056
0.8265,9261
0.8275,9130
0.8285,9123
0.8295,9238
0.8305,9354
0.8315,9236
0.8325,9295
0.8335,9300
0.8345,9383
0.8355,9389
0.8365,9454
0.8375,9302
0.8385,9258
0.8395,9321
0.8405,9447
0.8415,9318
0.8425,9386
0.8435,9344
0.8445,9446
0.8455,9403
0.8465,9565
0.8475,9447
0.8485,9480
0.8495,9527
0.8505,9413
0.8515,9488
0.8525,9696
0.8535,9496
0.8545,9626
0.8555,9438
0.8565,9588
0.8575,9542
0.8585,9618
0.8595,9649
0.8605,9607
0.8615,9648
0.8625,9570
0.8635,9518
0.8645,9438
0.8655,9798
0.8665,9660
0.8675,9879
0.8685,9655
0.8695,9721
0.8705,9608
0.8715,9629
0.8725,9805
0.8735,9874
0.8745,9925
0.8755,9815
0.8765,9843
0.8775,9924
0.8785,9917
0.8795,9727
0.8805,9659
0.8815,10024
0.8825,10104
0.8835,9894
0.8845,9933
0.8855,10071
0.8865,9999
0.8875,10053
0.8885,10037
0.8895,9892
0.8905,9999
0.8915,10029
0.8925,10029
0.8935,10025
0.8945,10119
0.8955,10149
0.8965,10021
0.8975,10104
0.8985,10244
0.8995,10096
0.9005,10099
0.9015,10063
0.9025,10196
0.9035,10313
0.9045,10180
0.9055,10130
0.9065,10148
0.9075,10364
0.9085,10350
0.9095,10224
0.9105,10458
0.9115,10359
0.9125,10332
0.9135,10492
0.9145,10341
0.9155,10586
0.9165,10435
0.9175,10472
0.9185,10345
0.9195,10631
0.9205,10728
0.9215,10570
0.9225,10687
0.9235,10575
0.9245,10603
0.9255,10541
0.9265,10663
0.9275,10705
0.9285,10788
0.9295,10675
0.9305,10751
0.9315,10718
0.9325,10961
0.9335,10854
0.9345,10920
0.9355,10728
0.9365,10852
0.9375,10788
0.9385,10957
0.9395,10927
0.9405,10845
0.9415,10962
0.9425,10964
0.9435,10850
0.9445,11187
0.9455,11227
0.9465,11222
0.9475,11158
0.9485,11245
0.9495,11128
0.9505,11320
0.9515,11297
0.9525,11174
0.9535,11293
0.9545,11294
0.9555,11305
0.9565,11345
0.9575,11434
0.9585,11433
0.9595,11394
0.9605,11538
0.9615,11485
0.9625,11233
0.9635,11419
0.9645,11637
0.9655,11624
0.9665,11722
0.9675,11772
0.9685,11537
0.9695,11776
0.9705,11651
0.9715,11835
0.9725,11841
0.9735,11882
0.9745,11620
0.9755,11820
0.9765,11919
0.9775,12065
0.9785,12009
0.9795,12077
0.9805,12031
0.9815,12226
0.9825,12321
0.9835,12419
0.9845,12329
0.9855,12455
0.9865,12155
0.9875,12368
0.9885,12557
0.9895,12584
0.9905,12447
0.9915,12765
0.9925,12610
0.9935,12709
0.9945,12788
0.9955,12706
0.9965,12817
0.9975,13058
0.9985,12859
0.9995,13041
1.0005,12774
1.0015,13175
1.0025,13220
1.0035,13311
1.0045,13127
1.0055,13337
1.0065,13295
1.0075,13359
1.0085,13567
1.0095,13555
1.0105,13658
1.0115,13593
1.0125,13608
1.0135,13821
1.0145,14041
1.0155,14010
1.0165,14097
1.0175,14241
1.0185,14358
1.0195,14141
1.0205,14200
1.0215,14645
1.0225,14706
1.0235,14657
1.0245,14932
1.0255,14897
1.0265,15050
1.0275,15115
1.0285,14914
1.0295,15085
1.0305,15153
1.0315,15396
1.0325,15480
1.0335,15782
1.0345,15926
1.0355,15900
1.0365,15951
1.0375,16158
1.0385,16356
1.0395,16509
1.0405,16462
1.0415,16637
1.0425,16716
1.0435,16984
1.0445,17155
1.0455,17395
1.0465,17442
1.0475,17657
1.0485,17980
1.0495,18039
1.0505,18427
1.0515,18539
1.0525,18712
1.0535,19148
1.0545,19142
1.0555,19459
1.0565,19889
1.0575,20009
1.0585,20193
1.0595,20306
1.0605,20869
1.0615,17743
1.0625,10520
1.0635,10594
1.0645,10644
1.0655,10386
1.0665,10464
1.0675,10386
1.0685,10461
1.0695,10204
1.0705,10345
1.0715,10286
1.0725,10054
1.0735,10296
1.0745,10058
1.0755,10215
1.0765,10063
1.0775,9802
1.0785,9751
1.0795,9834
1.0805,9852
1.0815,9852
1.0825,9627
1.0835,9874
1.0845,10027
1.0855,9756
1.0865,9679
1.0875,9705
1.0885,9504
1.0895,9526
1.0905,9517
1.0915,9604
1.0925,9443
1.0935,9420
1.0945,9500
1.0955,9166
1.0965,9237
1.0975,9378
1.0985,9175
1.0995,9181
1.1005,9070
1.1015,9094
1.1025,9109
1.1035,8899
1.1045,8930
1.1055,8907
1.1065,8830
1.1075,8870
1.1085,8706
1.1095,8757
1.1105,8606
1.1115,8535
1.1125,8650
1.1135,8687
1.1145,8518
1.1155,8463
1.1165,8365
1.1175,8277
1.1185,8233
1.1195,8024
1.1205,8037
1.1215,7911
1.1225,7792
1.1235,7934
1.1245,7918
1.1255,7756
1.1265,7673
1.1275,7476
1.1285,7356
1.1295,7326
1.1305,7274
1.1315,7124
1.1325,7082
1.1335,7096
1.1345,6978
1.1355,6962
1.1365,6885
1.1375,6850
1.1385,6790
1.1395,6560
1.1405,6492
1.1415,6544
1.1425,6257
1.1435,6211
1.1445,5993
1.1455,6095
1.1465,6168
1.1475,5932
1.1485,5912
1.1495,5770
1.1505,5809
1.1515,5633
1.1525,5555
1.1535,5359
1.1545,5373
1.1555,5231
1.1565,5192
1.1575,5071
1.1585,4776
1.1595,4865
1.1605,4844
1.1615,4822
1.1625,4776
1.1635,4620
1.1645,4599
1.1655,4525
1.1665,4352
1.1675,4541
1.1685,4409
1.1695,4338
1.1705,4270
1.1715,4209
1.1725,4239
1.1735,4329
1.1745,4031
1.1755,4108
1.1765,4116
1.1775,3978
1.1785,4035
1.1795,3911
1.1805,3866
1.1815,3844
1.1825,3870
1.1835,3715
1.1845,3640
1.1855,3650
1.1865,3704
1.1875,3568
1.1885,3556
1.1895,3561
1.1905,3475
1.1915,3428
1.1925,3526
1.1935,3475
1.1945,3326
1.1955,3486
1.1965,3452
1.1975,3398
1.1985,3347
1.1995,3457
1.2005,3334
1.2015,3345
1.2025,3228
1.2035,3235
1.2045,3199
1.2055,3249
1.2065,3212
1.2075,3260
1.2085,3252
1.2095,3090
1.2105,3226
1.2115,3040
1.2125,3122
1.2135,3214
1.2145,3163
1.2155,3208
1.2165,3164
1.2175,3131
1.2185,3087
1.2195,3181
1.2205,3060
1.2215,3157
1.2225,3005
1.2235,3136
1.2245,3128
1.2255,3073
1.2265,3115
1.2275,3074
1.2285,3083
1.2295,2969
1.2305,2989
1.2315,3041
1.2325,2942
1.2335,3058
1.2345,3046
1.2355,2953
1.2365,2938
1.2375,2915
1.2385,2915
1.2395,2888
1.2405,2959
1.2415,2868
1.2425,2897
1.2435,2910
1.2445,2854
1.2455,2923
1.2465,2957
1.2475,2824
1.2485,2850
1.2495,2780
1.2505,2896
1.2515,2802
1.2525,2809
1.2535,2851
1.2545,2906
1.2555,2831
1.2565,2791
1.2575,2779
1.2585,2774
1.2595,2848
1.2605,2890
1.2615,2766
1.2625,2780
1.2635,2761
1.2645,3090
1.2655,2890
1.2665,2694
1.2675,2707
1.2685,2696
1.2695,2604
1.2705,2741
1.2715,2711
1.2725,2718
1.2735,2668
1.2745,1.20244e+06
1.2755,3886
1.2765,3797
1.2775,3715
1.2785,3680
1.2795,3812
1.2805,3747
1.2815,3752
1.2825,3798
1.2835,3758
1.2845,3778
1.2855,3607
1.2865,3629
1.2875,3666
1.2885,3664
1.2895,3732
1.2905,3631
1.2915,3661
1.2925,3835
1.2935,3714
1.2945,3715
1.2955,3545
1.2965,3679
1.2975,3531
1.2985,3638
1.2995,3654
1.3005,3668
1.3015,3605
1.3025,3578
1.3035,3592
1.3045,3654
1.3055,3605
1.3065,3508
1.3075,3572
1.3085,3584
1.3095,3451
1.3105,3473
1.3115,3574
1.3125,3554
1.3135,3407
1.3145,3498
1.3155,3357
1.3165,3464
1.3175,3485
1.3185,3546
1.3195,3502
1.3205,3510
1.3215,3436
1.3225,3576
1.3235,3454
1.3245,3450
1.3255,3457
1.3265,3493
1.3275,3432
1.3285,3499
1.3295,3377
1.3305,3513
1.3315,3401
1.3325,4575
1.3335,3360
1.3345,5378
1.3355,3343
1.3365,3346
1.3375,3502
1.3385,3432
1.3395,3425
1.3405,3291
1.3415,4155
1.3425,3335
1.3435,3604
1.3445,3328
1.3455,3246
1.3465,3331
1.3475,3295
1.3485,3319
1.3495,3264
1.3505,3353
1.3515,3368
1.3525,3303
1.3535,3224
1.3545,3332
1.3555,3215
1.3565,3248
1.3575,3205
1.3585,3173
1.3595,3310
1.3605,3212
1.3615,3234
1.3625,3228
1.3635,3119
1.3645,3237
1.3655,3209
1.3665,3204
1.3675,3127
1.3685,3110
1.3695,3119
1.3705,3082
1.3715,3076
1.3725,3090
1.3735,3073
1.3745,3102
1.3755,3116
1.3765,3076
1.3775,3065
1.3785,3073
1.3795,3002
1.3805,3095
1.3815,2898
1.3825,2999
1.3835,2954
1.3845,2995
1.3855,2945
1.3865,3007
1.3875,2960
1.3885,2995
1.3895,2925
1.3905,2903
1.3915,2896
1.3925,2948
1.3935,2902
1.3945,2867
1.3955,2897
1.3965,2782
1.3975,2840
1.3985,2740
1.3995,2878
1.4005,2719
1.4015,2824
1.4025,2746
1.4035,2722
1.4045,2678
1.4055,2798
1.4065,2788
1.4075,2620
1.4085,2708
1.4095,2669
1.4105,2656
1.4115,2781
1.4125,2744
1.4135,2715
1.4145,2570
1.4155,2738
1.4165,2596
1.4175,2719
1.4185,2606
1.4195,2640
1.4205,2633
1.4215,2588
1.4225,2638
1.4235,2614
1.4245,2533
1.4255,2593
1.4265,2530
1.4275,2567
1.4285,2604
1.4295,2445
1.4305,2629
1.4315,2455
1.4325,2515
1.4335,2612
1.4345,2588
1.4355,2602
1.4365,2524
1.4375,2555
1.4385,2468
1.4395,2452
1.4405,2526
1.4415,2525
1.4425,2489
1.4435,2420
1.4445,2511
1.4455,2871
1.4465,2781
1.4475,2734
1.4485,2778
1.4495,2695
1.4505,2587
1.4515,2612
1.4525,2599
1.4535,2538
1.4545,2647
1.4555,2481
1.4565,2473
1.4575,2565
1.4585,2554
1.4595,2569
1.4605,2429
1.4615,2520
1.4625,2409
1.4635,2521
1.4645,2465
1.4655,2431
1.4665,2508
1.4675,2521
1.4685,2474
1.4695,2430
1.4705,2408
1.4715,2508
1.4725,2447
1.4735,2448
1.4745,2419
1.4755,2352
1.4765,2415
1.4775,2395
1.4785,2339
1.4795,2393
1.4805,2323
1.4815,2331
1.4825,2365
1.4835,2402
1.4845,2249
1.4855,2322
1.4865,2431
1.4875,2255
1.4885,2306
1.4895,2359
1.4905,2328
1.4915,2271
1.4925,2280
1.4935,2295
1.4945,2325
1.4955,2253
1.4965,2373
1.4975,2346
1.4985,2325
1.4995,2382
1.5005,2405
1.5015,2328
1.5025,2341
1.5035,2328
1.5045,2363
1.5055,2345
1.5065,2375
1.5075,2340
1.5085,2308
1.5095,2387
1.5105,2317
1.5115,2381
1.5125,2397
1.5135,2344
1.5145,2343
1.5155,2352
1.5165,2363
1.5175,2365
1.5185,2396
1.5195,2464
1.5205,2350
1.5215,2404
1.5225,2360
1.5235,2423
1.5245,2432
1.5255,2407
1.5265,2428
1.5275,2381
1.5285,2359
1.5295,2404
1.5305,2477
1.5315,2447
1.5325,2405
1.5335,2423
1.5345,2424
1.5355,2477
1.5365,2568
1.5375,2428
1.5385,2525
1.5395,2617
1.5405,2568
1.5415,2620
1.5425,2590
1.5435,2546
1.5445,2589
1.5455,2632
1.5465,2587
1.5475,2657
1.5485,2679
1.5495,2649
1.5505,2610
1.5515,2723
1.5525,2642
1.5535,2729
1.5545,2666
1.5555,2759
1.5565,2714
1.5575,2732
1.5585,2847
1.5595,2792
1.5605,2915
1.5615,2864
1.5625,2975
1.5635,2945
1.5645,2976
1.5655,3076
1.5665,3041
1.5675,3055
1.5685,3115
1.5695,3169
1.5705,3190
1.5715,3226
1.5725,2940
1.5735,2005
1.5745,2098
1.5755,2031
1.5765,2026
1.5775,1955
1.5785,2037
1.5795,2096
1.5805,2064
1.5815,1954
1.5825,2062
1.5835,2019
1.5845,2090
1.5855,2089
1.5865,2064
1.5875,2173
1.5885,2111
1.5895,2106
1.5905,2125
1.5915,2127
1.5925,2115
1.5935,2188
1.5945,2086
1.5955,2186
1.5965,2237
1.5975,2239
1.5985,2268
1.5995,2226
1.6005,2342
1.6015,2337
1.6025,2359
1.6035,2291
1.6045,2371
1.6055,2377
1.6065,2360
1.6075,2349
1.6085,2461
1.6095,2483
1.6105,2568
1.6115,2527
1.6125,2628
1.6135,2701
1.6145,2684
1.6155,1628
1.6165,1371
1.6175,1419
1.6185,1486
1.6195,1352
1.6205,1322
1.6215,1386
1.6225,1377
1.6235,1336
1.6245,1259
1.6255,1290
1.6265,1276
1.6275,1282
1.6285,1226
1.6295,1215
1.6305,1224
1.6315,1202
1.6325,1169
1.6335,1125
1.6345,1112
1.6355,1092
1.6365,1106
1.6375,1084
1.6385,1061
1.6395,1029
1.6405,1009
1.6415,998
1.6425,1035
1.6435,988
1.6445,934
1.6455,990
1.6465,913
1.6475,939
1.6485,876
1.6495,881
1.6505,862
1.6515,858
1.6525,819
1.6535,847
1.6545,781
1.6555,784
1.6565,765
1.6575,745
1.6585,737
1.6595,713
1.6605,736
1.6615,662
1.6625,674
1.6635,704
1.6645,713
1.6655,634
1.6665,610
1.6675,602
1.6685,574
1.6695,559
1.6705,519
1.6715,518
1.6725,510
1.6735,456
1.6745,468
1.6755,450
1.6765,429
1.6775,414
1.6785,393
1.6795,397
1.6805,356
1.6815,384
1.6825,368
1.6835,330
1.6845,299
1.6855,301
1.6865,288
1.6875,296
1.6885,252
1.6895,270
1.6905,247
1.6915,251
1.6925,241
1.6935,246
1.6945,242
1.6955,223
1.6965,188
1.6975,192
1.6985,209
1.6995,206
1.7005,180
1.7015,211
1.7025,187
1.7035,178
1.7045,183
1.7055,189
1.7065,178
1.7075,168
1.7085,144
1.7095,153
1.7105,178
1.7115,180
1.7125,172
1.7135,172
1.7145,163
1.7155,129
1.7165,121
1.7175,144
1.7185,148
1.7195,119
1.7205,128
1.7215,123
1.7225,120
1.7235,123
1.7245,137
1.7255,113
1.7265,121
1.7275,126
1.7285,119
1.7295,100
1.7305,112
1.7315,108
1.7325,89
1.7335,97
1.7345,117
1.7355,113
1.7365,105
1.7375,106
1.7385,110
1.7395,93
1.7405,113
1.7415,114
1.7425,111
1.7435,101
1.7445,102
1.7455,84
1.7465,107
1.7475,76
1.7485,108
1.7495,103
1.7505,81
1.7515,87
1.7525,94
1.7535,81
1.7545,78
1.7555,94
1.7565,83
1.7575,85
1.7585,84
1.7595,91
1.7605,89
