BinCenter,Count
1.1235,7936
1.1245,7637
1.1255,7665
1.1265,7670
1.1275,7490
1.1285,7244
1.1295,7378
1.1305,7299
1.1315,7166
1.1325,7020
1.1335,6950
1.1345,6862
1.1355,6829
1.1365,6729
1.1375,6870
1.1385,6631
1.1395,6471
1.1405,6707
1.1415,6459
1.1425,6395
1.1435,6244
1.1445,6257
1.1455,6099
1.1465,6030
1.1475,6091
1.1485,5961
1.1495,5769
1.1505,5793
1.1515,5654
1.1525,5545
1.1535,5470
1.1545,5276
1.1555,5175
1.1565,5150
1.1575,5197
1.1585,5004
1.1595,4822
1.1605,4789
1.1615,4782
1.1625,4679
1.1635,4639
1.1645,4457
1.1655,4434
1.1665,4472
1.1675,4491
1.1685,4502
1.1695,4312
1.1705,4425
1.1715,4221
1.1725,4190
1.1735,4185
1.1745,4084
1.1755,4091
1.1765,4098
1.1775,4107
1.1785,4020
1.1795,3900
1.1805,3889
1.1815,3819
1.1825,3778
1.1835,3769
1.1845,3596
1.1855,3760
1.1865,3583
1.1875,3573
1.1885,3617
1.1895,3598
1.1905,3530
1.1915,3574
1.1925,3542
1.1935,3492
1.1945,3521
1.1955,3441
1.1965,3452
1.1975,3372
1.1985,3384
1.1995,3484
1.2005,3318
1.2015,3312
1.2025,3403
1.2035,3199
1.2045,3184
1.2055,3291
1.2065,3252
1.2075,3274
1.2085,3161
1.2095,3207
1.2105,3163
1.2115,3197
1.2125,3146
1.2135,3126
1.2145,3157
1.2155,3258
1.2165,3102
1.2175,3136
1.2185,3090
1.2195,3106
1.2205,3205
1.2215,3067
1.2225,3130
1.2235,3099
1.2245,2979
1.2255,3104
1.2265,3103
1.2275,3089
1.2285,3099
1.2295,3049
1.2305,3074
1.2315,3021
1.2325,2971
1.2335,2966
1.2345,2988
1.2355,3061
1.2365,2914
1.2375,2993
1.2385,2982
1.2395,2923
1.2405,3038
1.2415,2993
1.2425,3014
1.2435,2913
1.2445,2961
1.2455,2956
1.2465,2851
1.2475,2750
1.2485,2930
1.2495,2889
1.2505,2861
1.2515,2786
1.2525,2892
1.2535,2835
1.2545,2842
1.2555,2902
1.2565,2846
1.2575,2790
1.2585,2813
1.2595,2866
1.2605,2776
1.2615,2804
1.2625,2792
1.2635,2876
1.2645,3081
1.2655,2826
1.2665,2736
1.2675,2566
1.2685,2776
1.2695,2651
1.2705,2809
1.2715,2655
1.2725,2706
1.2735,2656
1.2745,1.20019e+06
1.2755,3722
1.2765,3866
1.2775,3786
1.2785,3711
1.2795,3654
1.2805,3767
1.2815,3833
1.2825,3703
1.2835,3761
1.2845,3825
1.2855,3727
1.2865,3623
1.2875,3616
1.2885,3818
1.2895,3728
1.2905,3652
1.2915,3615
1.2925,3633
1.2935,3624
1.2945,3641
1.2955,3696
1.2965,3710
1.2975,3629
1.2985,3597
1.2995,3676
1.3005,3674
1.3015,3707
1.3025,3579
1.3035,3541
1.3045,3633
1.3055,3567
1.3065,3640
1.3075,3529
1.3085,3558
1.3095,3627
1.3105,3537
1.3115,3544
1.3125,3534
1.3135,3525
1.3145,3472
1.3155,3555
1.3165,3656
1.3175,3663
1.3185,3532
1.3195,3597
1.3205,3472
1.3215,3481
1.3225,3425
1.3235,3531
1.3245,3458
1.3255,3401
1.3265,3474
1.3275,3571
1.3285,3439
1.3295,3371
1.3305,3385
1.3315,3455
1.3325,4495
1.3335,3405
1.3345,5335
1.3355,3351
1.3365,3385
1.3375,3438
1.3385,3375
1.3395,3333
1.3405,3444
1.3415,4191
1.3425,3429
1.3435,3637
1.3445,3401
1.3455,3374
1.3465,3348
1.3475,3259
1.3485,3369
1.3495,3330
1.3505,3347
1.3515,3277
1.3525,3357
1.3535,3172
1.3545,3279
1.3555,3241
1.3565,3224
1.3575,3197
1.3585,3188
1.3595,3186
1.3605,3252
1.3615,3190
1.3625,3145
1.3635,3095
1.3645,3164
1.3655,3142
1.3665,3111
1.3675,3195
1.3685,3065
1.3695,3215
1.3705,3166
1.3715,3107
1.3725,3070
1.3735,3154
1.3745,3009
1.3755,3066
1.3765,3007
1.3775,3061
1.3785,3113
1.3795,2938
1.3805,3064
1.3815,2929
1.3825,3029
1.3835,2995
1.3845,3016
1.3855,2995
1.3865,2881
1.3875,2985
1.3885,3082
1.3895,3062
1.3905,2943
1.3915,2962
1.3925,2887
1.3935,2895
1.3945,2791
1.3955,2831
1.3965,2834
1.3975,2890
1.3985,2912
1.3995,2739
1.4005,2778
1.4015,2772
1.4025,2747
1.4035,2702
1.4045,2761
1.4055,2744
1.4065,2668
1.4075,2767
1.4085,2746
1.4095,2786
1.4105,2634
1.4115,2657
1.4125,2655
1.4135,2680
1.4145,2623
1.4155,2659
1.4165,2665
1.4175,2660
1.4185,2706
1.4195,2568
1.4205,2539
1.4215,2636
1.4225,2613
1.4235,2512
1.4245,2615
1.4255,2659
1.4265,2561
1.4275,2618
1.4285,2548
1.4295,2594
1.4305,2620
1.4315,2570
1.4325,2533
1.4335,2441
1.4345,2521
1.4355,2501
1.4365,2501
1.4375,2536
1.4385,2611
1.4395,2496
1.4405,2450
1.4415,2618
1.4425,2542
1.4435,2516
1.4445,2511
1.4455,2829
1.4465,2848
1.4475,2720
1.4485,2682
1.4495,2589
1.4505,2565
1.4515,2623
1.4525,2677
1.4535,2558
1.4545,2576
1.4555,2615
1.4565,2668
1.4575,2578
1.4585,2509
1.4595,2480
1.4605,2500
1.4615,2475
1.4625,2500
1.4635,2561
1.4645,2449
1.4655,2461
1.4665,2442
1.4675,2373
1.4685,2491
1.4695,2453
1.4705,2351
1.4715,2435
