Bin Center, Count
0.2995, 47525
0.3005, 47356
0.3015, 47295
0.3025, 47564
0.3035, 47386
0.3045, 47409
0.3055, 47376
0.3065, 47094
0.3075, 47308
0.3085, 47545
0.3095, 47656
0.3105, 47576
0.3115, 46872
0.3125, 47367
0.3135, 46827
0.3145, 47225
0.3155, 47147
0.3165, 47037
0.3175, 46170
0.3185, 46910
0.3195, 47096
0.3205, 46797
0.3215, 46983
0.3225, 46483
0.3235, 45913
0.3245, 46406
0.3255, 46518
0.3265, 46527
0.3275, 46623
0.3285, 46132
0.3295, 45932
0.3305, 46466
0.3315, 46003
0.3325, 45935
0.3335, 45951
0.3345, 45475
0.3355, 45537
0.3365, 45751
0.3375, 45762
0.3385, 45811
0.3395, 45358
0.3405, 45136
0.3415, 45093
0.3425, 45471
0.3435, 45329
0.3445, 45035
0.3455, 44499
0.3465, 44462
0.3475, 45159
0.3485, 45074
0.3495, 44753
0.3505, 44029
0.3515, 44236
0.3525, 43870
0.3535, 44310
0.3545, 44298
0.3555, 44103
0.3565, 43975
0.3575, 44020
0.3585, 43713
0.3595, 43887
0.3605, 43750
0.3615, 43321
0.3625, 43430
0.3635, 43415
0.3645, 43185
0.3655, 43186
0.3665, 42432
0.3675, 42241
0.3685, 42818
0.3695, 42987
0.3705, 42766
0.3715, 42594
0.3725, 42065
0.3735, 42570
0.3745, 41966
0.3755, 41897
0.3765, 42167
0.3775, 41628
0.3785, 41540
0.3795, 41199
0.3805, 41575
0.3815, 41160
0.3825, 40717
0.3835, 40562
0.3845, 40578
0.3855, 40904
0.3865, 40869
0.3875, 40729
0.3885, 40140
0.3895, 39809
0.3905, 39705
0.3915, 39790
0.3925, 40375
0.3935, 39794
0.3945, 39094
0.3955, 39250
0.3965, 39271
0.3975, 39005
0.3985, 38821
0.3995, 38516
0.4005, 38441
0.4015, 38290
0.4025, 38396
0.4035, 38268
0.4045, 38261
0.4055, 37459
0.4065, 37282
0.4075, 37429
0.4085, 37846
0.4095, 37223
0.4105, 36872
0.4115, 36821
0.4125, 36291
0.4135, 36778
0.4145, 36626
0.4155, 36296
0.4165, 35869
0.4175, 36209
0.4185, 35704
0.4195, 35882
0.4205, 35785
0.4215, 34807
0.4225, 34858
0.4235, 34904
0.4245, 34530
0.4255, 34608
0.4265, 34476
0.4275, 34083
0.4285, 34044
0.4295, 33809
0.4305, 33684
0.4315, 33973
0.4325, 33117
0.4335, 33082
0.4345, 32565
0.4355, 32833
0.4365, 32962
0.4375, 32060
0.4385, 31592
0.4395, 31893
0.4405, 31548
0.4415, 31667
0.4425, 31662
0.4435, 30788
0.4445, 30717
0.4455, 30817
0.4465, 30567
0.4475, 30583
0.4485, 30558
0.4495, 29574
0.4505, 29760
0.4515, 29472
0.4525, 29502
0.4535, 29235
0.4545, 28810
0.4555, 28325
0.4565, 28311
0.4575, 28096
0.4585, 28410
0.4595, 27905
0.4605, 27411
0.4615, 27114
0.4625, 27241
0.4635, 27032
0.4645, 26854
0.4655, 26521
0.4665, 25999
0.4675, 25974
0.4685, 25870
0.4695, 25839
0.4705, 25789
0.4715, 24624
0.4725, 24420
0.4735, 24614
0.4745, 24467
0.4755, 24304
0.4765, 23650
0.4775, 23223
0.4785, 23256
0.4795, 23151
0.4805, 23390
0.4815, 22664
0.4825, 21854
0.4835, 21618
0.4845, 21757
0.4855, 22080
0.4865, 21642
0.4875, 20589
0.4885, 20267
0.4895, 20437
0.4905, 20398
0.4915, 20539
0.4925, 20055
0.4935, 18990
0.4945, 18952
0.4955, 18933
0.4965, 19011
0.4975, 18900
0.4985, 17813
0.4995, 17394
0.5005, 17454
0.5015, 17269
0.5025, 17090
0.5035, 16874
0.5045, 15668
0.5055, 15768
0.5065, 15798
0.5075, 15658
0.5085, 15517
0.5095, 14370
0.5105, 13950
0.5115, 13899
0.5125, 13726
0.5135, 13836
0.5145, 13168
0.5155, 12240
0.5165, 12099
0.5175, 11916
0.5185, 12009
0.5195, 11867
0.5205, 10515
0.5215, 10066
0.5225, 10070
0.5235, 9829
0.5245, 9882
0.5255, 9306
0.5265, 7974
0.5275, 8007
0.5285, 8027
0.5295, 8128
0.5305, 7766
0.5315, 5906
0.5325, 5580
0.5335, 5691
0.5345, 5485
0.5355, 5581
0.5365, 4520
0.5375, 3115
0.5385, 3155
0.5395, 3224
0.5405, 3107
0.5415, 3019
0.5425, 1045
0.5435, 942
0.5445, 929
0.5455, 955
0.5465, 946
0.5475, 466
0.5485, 8
0.5495, 7
0.5505, 6
0.5515, 5
0.5525, 7
0.5535, 10
0.5545, 7
0.5555, 8
0.5565, 7
0.5575, 9
0.5585, 9
0.5595, 6
0.5605, 6
0.5615, 9
0.5625, 13
0.5635, 10
0.5645, 6
0.5655, 10
0.5665, 7
0.5675, 11
0.5685, 5
0.5695, 7
0.5705, 10
0.5715, 12
0.5725, 9
0.5735, 6
0.5745, 8
0.5755, 8
0.5765, 9
0.5775, 11
0.5785, 7
0.5795, 4
0.5805, 9
0.5815, 9
0.5825, 7
0.5835, 11
0.5845, 13
0.5855, 9
0.5865, 6
0.5875, 10
0.5885, 13
0.5895, 8
0.5905, 5
0.5915, 7
0.5925, 9
0.5935, 7
0.5945, 6
0.5955, 7
0.5965, 7
0.5975, 7
0.5985, 2
0.5995, 9
0.6005, 12
0.6015, 10
0.6025, 10
0.6035, 6
0.6045, 6
0.6055, 4
0.6065, 12
0.6075, 10
0.6085, 12
0.6095, 13
0.6105, 10
0.6115, 12
0.6125, 3
0.6135, 6
0.6145, 9
0.6155, 2
0.6165, 6
0.6175, 6
0.6185, 8
0.6195, 14
0.6205, 10
0.6215, 6
0.6225, 11
0.6235, 9
0.6245, 6
0.6255, 5
0.6265, 7
0.6275, 9
0.6285, 13
0.6295, 13
0.6305, 11
0.6315, 6
0.6325, 11
0.6335, 4
0.6345, 11
0.6355, 3
0.6365, 8
0.6375, 4
0.6385, 8
0.6395, 6
0.6405, 8
0.6415, 7
0.6425, 8
0.6435, 9
0.6445, 13
0.6455, 11
0.6465, 8
0.6475, 7
0.6485, 8
0.6495, 9
0.6505, 6
0.6515, 5
0.6525, 4
0.6535, 9
0.6545, 8
0.6555, 9
0.6565, 11
0.6575, 10
0.6585, 9
0.6595, 12
0.6605, 8
0.6615, 6
0.6625, 7
0.6635, 6
0.6645, 9
0.6655, 4
0.6665, 6
0.6675, 3
0.6685, 5
0.6695, 4
0.6705, 3
0.6715, 11
0.6725, 5
0.6735, 4
0.6745, 6
0.6755, 12
0.6765, 7
0.6775, 10
0.6785, 14
0.6795, 9
0.6805, 5
0.6815, 5
0.6825, 12
0.6835, 13
0.6845, 6
0.6855, 5
0.6865, 16
0.6875, 6
0.6885, 10
0.6895, 5
0.6905, 11
0.6915, 9
0.6925, 8
0.6935, 3
0.6945, 12
0.6955, 5
0.6965, 13
0.6975, 6
0.6985, 8
0.6995, 11
0.7005, 6
0.7015, 10
0.7025, 6
0.7035, 5
0.7045, 11
0.7055, 7
0.7065, 10
0.7075, 7
0.7085, 10
0.7095, 16
0.7105, 8
0.7115, 8
0.7125, 11
0.7135, 11
0.7145, 15
0.7155, 18
0.7165, 10
0.7175, 1
0.7185, 6
0.7195, 9
0.7205, 7
0.7215, 5
0.7225, 10
0.7235, 14
0.7245, 10
0.7255, 6
0.7265, 8
0.7275, 15
0.7285, 6
0.7295, 10
0.7305, 7
0.7315, 3
0.7325, 11
0.7335, 5
0.7345, 6
0.7355, 10
0.7365, 15
0.7375, 10
0.7385, 10
0.7395, 13
0.7405, 10
0.7415, 8
0.7425, 11
0.7435, 6
0.7445, 4
0.7455, 9
0.7465, 8
0.7475, 5
0.7485, 13
0.7495, 4
0.7505, 8
0.7515, 7
0.7525, 12
0.7535, 13
0.7545, 7
0.7555, 7
0.7565, 11
0.7575, 11
0.7585, 12
0.7595, 9
0.7605, 7
0.7615, 6
0.7625, 7
0.7635, 15
0.7645, 9
0.7655, 9
0.7665, 10
0.7675, 9
0.7685, 7
0.7695, 9
0.7705, 14
0.7715, 14
0.7725, 7
0.7735, 10
0.7745, 15
0.7755, 5
0.7765, 16
0.7775, 6
0.7785, 8
0.7795, 7
0.7805, 8
0.7815, 9
0.7825, 13
0.7835, 10
0.7845, 6
0.7855, 13
0.7865, 13
0.7875, 9
0.7885, 11
0.7895, 14
0.7905, 11
0.7915, 11
0.7925, 9
0.7935, 10
0.7945, 3
0.7955, 12
0.7965, 12
0.7975, 14
0.7985, 11
0.7995, 9
0.8005, 8
0.8015, 10
0.8025, 8
0.8035, 9
0.8045, 9
0.8055, 3
0.8065, 5
0.8075, 11
0.8085, 10
0.8095, 4
0.8105, 5
0.8115, 14
0.8125, 9
0.8135, 12
0.8145, 7
0.8155, 9
0.8165, 10
0.8175, 11
0.8185, 8
0.8195, 6
0.8205, 6
0.8215, 14
0.8225, 9
0.8235, 5
0.8245, 7
0.8255, 13
0.8265, 13
0.8275, 7
0.8285, 14
0.8295, 12
0.8305, 7
0.8315, 6
0.8325, 9
0.8335, 9
0.8345, 9
0.8355, 9
0.8365, 7
0.8375, 9
0.8385, 5
0.8395, 7
0.8405, 7
0.8415, 13
0.8425, 11
0.8435, 6
0.8445, 15
0.8455, 15
0.8465, 10
0.8475, 7
0.8485, 13
0.8495, 14
0.8505, 7
0.8515, 12
0.8525, 5
0.8535, 11
0.8545, 6
0.8555, 13
0.8565, 11
0.8575, 10
0.8585, 9
0.8595, 7
0.8605, 8
0.8615, 6
0.8625, 9
0.8635, 7
0.8645, 10
0.8655, 10
0.8665, 4
0.8675, 4
0.8685, 15
0.8695, 11
0.8705, 5
0.8715, 12
0.8725, 9
0.8735, 8
0.8745, 16
0.8755, 10
0.8765, 12
0.8775, 16
0.8785, 6
0.8795, 10
0.8805, 11
0.8815, 5
0.8825, 7
0.8835, 6
0.8845, 9
0.8855, 8
0.8865, 14
0.8875, 11
0.8885, 8
0.8895, 7
0.8905, 10
0.8915, 17
0.8925, 9
0.8935, 6
0.8945, 11
0.8955, 11
0.8965, 14
0.8975, 14
0.8985, 11
0.8995, 12
0.9005, 11
0.9015, 9
0.9025, 8
0.9035, 7
0.9045, 9
0.9055, 9
0.9065, 5
0.9075, 10
0.9085, 14
0.9095, 9
0.9105, 9
0.9115, 9
0.9125, 7
0.9135, 16
0.9145, 10
0.9155, 5
0.9165, 9
0.9175, 8
0.9185, 8
0.9195, 7
0.9205, 10
0.9215, 11
0.9225, 12
0.9235, 10
0.9245, 12
0.9255, 16
0.9265, 12
0.9275, 9
0.9285, 7
0.9295, 9
0.9305, 18
0.9315, 10
0.9325, 7
0.9335, 8
0.9345, 11
0.9355, 14
0.9365, 6
0.9375, 9
0.9385, 8
0.9395, 7
0.9405, 3
0.9415, 11
0.9425, 12
0.9435, 6
0.9445, 16
0.9455, 12
0.9465, 9
0.9475, 17
0.9485, 8
0.9495, 7
0.9505, 14
0.9515, 5
0.9525, 11
0.9535, 14
0.9545, 5
0.9555, 3
0.9565, 10
0.9575, 10
0.9585, 8
0.9595, 9
0.9605, 6
0.9615, 7
0.9625, 8
0.9635, 9
0.9645, 11
0.9655, 10
0.9665, 13
0.9675, 6
0.9685, 11
0.9695, 5
0.9705, 11
0.9715, 8
0.9725, 13
0.9735, 13
0.9745, 8
0.9755, 10
0.9765, 15
0.9775, 14
0.9785, 7
0.9795, 10
0.9805, 12
0.9815, 9
0.9825, 6
0.9835, 6
0.9845, 9
0.9855, 7
0.9865, 9
0.9875, 8
0.9885, 9
0.9895, 9
0.9905, 6
0.9915, 7
0.9925, 11
0.9935, 13
0.9945, 7
0.9955, 15
0.9965, 12
0.9975, 7
0.9985, 6
0.9995, 8
1.0005, 15
1.0015, 5
1.0025, 7
1.0035, 8
1.0045, 11
1.0055, 10
1.0065, 9
1.0075, 7
1.0085, 12
1.0095, 8
1.0105, 15
1.0115, 5
1.0125, 4
1.0135, 10
1.0145, 11
1.0155, 5
1.0165, 2
1.0175, 9
1.0185, 10
1.0195, 8
1.0205, 10
1.0215, 8
1.0225, 9
1.0235, 11
1.0245, 12
1.0255, 11
1.0265, 12
1.0275, 6
1.0285, 9
1.0295, 10
1.0305, 11
1.0315, 11
1.0325, 14
1.0335, 11
1.0345, 9
1.0355, 10
1.0365, 16
1.0375, 6
1.0385, 10
1.0395, 12
1.0405, 10
1.0415, 8
1.0425, 5
1.0435, 10
1.0445, 6
1.0455, 16
1.0465, 5
1.0475, 15
1.0485, 10
1.0495, 7
1.0505, 14
1.0515, 14
1.0525, 8
1.0535, 7
1.0545, 10
1.0555, 10
1.0565, 9
1.0575, 9
1.0585, 15
1.0595, 6
1.0605, 7
1.0615, 7
1.0625, 9
1.0635, 12
1.0645, 10
1.0655, 12
1.0665, 7
1.0675, 7
1.0685, 12
1.0695, 13
1.0705, 6
1.0715, 9
1.0725, 4
1.0735, 12
1.0745, 6
1.0755, 8
1.0765, 9
1.0775, 3
1.0785, 5
1.0795, 11
1.0805, 9
1.0815, 11
1.0825, 13
1.0835, 10
1.0845, 10
1.0855, 13
1.0865, 11
1.0875, 6
1.0885, 6
1.0895, 10
1.0905, 4
1.0915, 7
1.0925, 9
1.0935, 7
1.0945, 14
1.0955, 9
1.0965, 6
1.0975, 10
1.0985, 14
1.0995, 10
1.1005, 5
1.1015, 7
1.1025, 8
1.1035, 7
1.1045, 1
1.1055, 9
1.1065, 19
1.1075, 14
1.1085, 12
1.1095, 11
1.1105, 7
1.1115, 9
1.1125, 16
1.1135, 8
1.1145, 9
1.1155, 10
1.1165, 6
1.1175, 11
1.1185, 6
1.1195, 6
1.1205, 10
1.1215, 6
1.1225, 10
1.1235, 9
1.1245, 5
1.1255, 13
1.1265, 6
1.1275, 10
1.1285, 5
1.1295, 7
1.1305, 8
1.1315, 13
1.1325, 5
1.1335, 9
1.1345, 7
1.1355, 16
1.1365, 5
1.1375, 6
1.1385, 12
1.1395, 13
1.1405, 5
1.1415, 3
1.1425, 10
1.1435, 15
1.1445, 9
1.1455, 7
1.1465, 13
1.1475, 4
1.1485, 6
1.1495, 4
1.1505, 10
1.1515, 5
1.1525, 4
1.1535, 5
1.1545, 3
1.1555, 6
1.1565, 4
1.1575, 9
1.1585, 5
1.1595, 8
1.1605, 6
1.1615, 8
1.1625, 12
1.1635, 8
1.1645, 10
1.1655, 11
1.1665, 10
1.1675, 7
1.1685, 9
1.1695, 5
1.1705, 5
1.1715, 7
1.1725, 8
1.1735, 8
1.1745, 6
1.1755, 8
1.1765, 12
1.1775, 12
1.1785, 10
1.1795, 8
1.1805, 7
1.1815, 6
1.1825, 8
1.1835, 8
1.1845, 4
1.1855, 8
1.1865, 3
1.1875, 11
1.1885, 4
1.1895, 11
1.1905, 6
1.1915, 10
1.1925, 14
1.1935, 13
1.1945, 9
1.1955, 6
1.1965, 6
1.1975, 6
1.1985, 9
1.1995, 11
1.2005, 6
1.2015, 9
1.2025, 15
1.2035, 8
1.2045, 6
1.2055, 6
1.2065, 2
1.2075, 9
1.2085, 6
1.2095, 3
1.2105, 12
1.2115, 10
1.2125, 13
1.2135, 11
1.2145, 10
1.2155, 12
1.2165, 4
1.2175, 6
1.2185, 5
1.2195, 9
1.2205, 12
1.2215, 11
1.2225, 10
1.2235, 2
1.2245, 6
1.2255, 8
1.2265, 4
1.2275, 6
1.2285, 7
1.2295, 9
1.2305, 7
1.2315, 5
1.2325, 8
1.2335, 13
1.2345, 9
1.2355, 7
1.2365, 7
1.2375, 15
1.2385, 10
1.2395, 8
1.2405, 9
1.2415, 9
1.2425, 4
1.2435, 7
1.2445, 11
1.2455, 9
1.2465, 8
1.2475, 8
1.2485, 6
1.2495, 9
1.2505, 12
1.2515, 9
1.2525, 8
1.2535, 5
1.2545, 10
1.2555, 9
1.2565, 9
1.2575, 6
1.2585, 8
1.2595, 13
1.2605, 9
1.2615, 6
1.2625, 6
1.2635, 9
1.2645, 9
1.2655, 6
1.2665, 8
1.2675, 8
1.2685, 10
1.2695, 7
1.2705, 5
1.2715, 6
1.2725, 7
1.2735, 283
1.2745, 9.99416e+06
1.2755, 5
1.2765, 6
1.2775, 6
1.2785, 9
1.2795, 5
1.2805, 7
1.2815, 6
1.2825, 6
1.2835, 2
1.2845, 9
1.2855, 4
1.2865, 8
1.2875, 8
1.2885, 10
1.2895, 4
1.2905, 7
1.2915, 6
1.2925, 5
1.2935, 3
1.2945, 7
1.2955, 8
1.2965, 11
1.2975, 9
1.2985, 6
1.2995, 9
1.3005, 7
1.3015, 6
1.3025, 8
1.3035, 4
1.3045, 4
1.3055, 3
1.3065, 9
1.3075, 9
1.3085, 7
1.3095, 4
1.3105, 7
1.3115, 9
1.3125, 8
1.3135, 9
1.3145, 6
1.3155, 5
1.3165, 10
1.3175, 6
1.3185, 6
1.3195, 6
1.3205, 8
1.3215, 6
1.3225, 6
1.3235, 6
1.3245, 9
1.3255, 9
1.3265, 7
1.3275, 5
1.3285, 8
1.3295, 8
1.3305, 11
1.3315, 6
1.3325, 7
1.3335, 14
1.3345, 8
1.3355, 9
1.3365, 10
1.3375, 10
1.3385, 6
1.3395, 8
1.3405, 6
1.3415, 5
1.3425, 3
1.3435, 7
1.3445, 8
1.3455, 8
1.3465, 6
1.3475, 7
1.3485, 8
1.3495, 10
1.3505, 4
1.3515, 4
1.3525, 7
1.3535, 5
1.3545, 5
1.3555, 5
1.3565, 8
1.3575, 6
1.3585, 10
1.3595, 6
1.3605, 8
1.3615, 7
1.3625, 4
1.3635, 5
1.3645, 9
1.3655, 11
1.3665, 9
1.3675, 6
1.3685, 6
1.3695, 7
1.3705, 6
1.3715, 6
1.3725, 7
1.3735, 7
1.3745, 4
1.3755, 12
1.3765, 10
1.3775, 9
1.3785, 8
1.3795, 14
1.3805, 7
1.3815, 7
1.3825, 5
1.3835, 9
1.3845, 7
1.3855, 8
1.3865, 6
1.3875, 7
1.3885, 6
1.3895, 1
1.3905, 5
1.3915, 10
1.3925, 4
1.3935, 8
1.3945, 7
1.3955, 8
1.3965, 6
1.3975, 2
1.3985, 7
1.3995, 2
1.4005, 4
1.4015, 8
1.4025, 5
1.4035, 3
1.4045, 5
1.4055, 8
1.4065, 6
1.4075, 7
1.4085, 4
1.4095, 9
1.4105, 9
1.4115, 8
1.4125, 6
1.4135, 6
1.4145, 8
1.4155, 3
1.4165, 9
1.4175, 10
1.4185, 7
1.4195, 7
1.4205, 7
1.4215, 9
1.4225, 4
1.4235, 1
1.4245, 9
1.4255, 3
1.4265, 7
1.4275, 7
1.4285, 7
1.4295, 4
1.4305, 8
1.4315, 8
1.4325, 6
1.4335, 5
1.4345, 4
1.4355, 10
1.4365, 8
1.4375, 3
1.4385, 3
1.4395, 4
1.4405, 8
1.4415, 8
1.4425, 4
1.4435, 9
1.4445, 7
1.4455, 6
1.4465, 3
1.4475, 5
1.4485, 5
1.4495, 4
1.4505, 5
1.4515, 1
1.4525, 9
1.4535, 8
1.4545, 4
1.4555, 4
1.4565, 6
1.4575, 3
1.4585, 3
1.4595, 8
1.4605, 7
1.4615, 9
1.4625, 7
1.4635, 4
1.4645, 4
1.4655, 3
1.4665, 3
1.4675, 8
1.4685, 9
1.4695, 8
1.4705, 5
1.4715, 5
1.4725, 7
1.4735, 6
1.4745, 8
1.4755, 8
1.4765, 3
1.4775, 3
1.4785, 3
1.4795, 6
1.4805, 3
1.4815, 5
1.4825, 6
1.4835, 6
1.4845, 6
1.4855, 3
1.4865, 4
1.4875, 7
1.4885, 5
1.4895, 5
1.4905, 5
1.4915, 5
1.4925, 10
1.4935, 7
1.4945, 3
1.4955, 3
1.4965, 7
1.4975, 6
1.4985, 5
1.4995, 6
1.5005, 4
1.5015, 1
1.5025, 1
1.5035, 5
1.5045, 4
1.5055, 8
1.5065, 3
1.5075, 6
1.5085, 4
1.5095, 6
1.5105, 3
1.5115, 3
1.5125, 5
1.5135, 6
1.5145, 3
1.5155, 8
1.5165, 6
1.5175, 2
1.5185, 4
1.5195, 9
1.5205, 4
1.5215, 10
1.5225, 8
1.5235, 3
1.5245, 2
1.5255, 3
1.5265, 3
1.5275, 5
1.5285, 4
1.5295, 3
1.5305, 2
1.5315, 4
1.5325, 6
1.5335, 5
1.5345, 6
1.5355, 6
1.5365, 6
1.5375, 3
1.5385, 6
1.5395, 4
1.5405, 6
1.5415, 5
1.5425, 4
1.5435, 3
1.5445, 7
1.5455, 4
1.5465, 6
1.5475, 2
1.5485, 0
1.5495, 3
1.5505, 5
1.5515, 7
1.5525, 5
1.5535, 6
1.5545, 2
1.5555, 9
1.5565, 7
1.5575, 4
1.5585, 5
1.5595, 4
1.5605, 1
1.5615, 5
1.5625, 7
1.5635, 2
1.5645, 5
1.5655, 5
1.5665, 2
1.5675, 887992
1.5685, 73346
1.5695, 7
1.5705, 9
1.5715, 2
1.5725, 5
1.5735, 4
1.5745, 3
1.5755, 6
1.5765, 6
1.5775, 4
1.5785, 6
1.5795, 3
1.5805, 2
1.5815, 7
1.5825, 4
1.5835, 3
1.5845, 6
1.5855, 5
1.5865, 7
1.5875, 4
1.5885, 3
1.5895, 6
1.5905, 5
1.5915, 5
1.5925, 5
1.5935, 4
1.5945, 2
1.5955, 0
1.5965, 5
1.5975, 4
1.5985, 4
1.5995, 2
1.6005, 5
1.6015, 3
1.6025, 3
1.6035, 6
1.6045, 5
1.6055, 0
1.6065, 4
1.6075, 0
1.6085, 3
1.6095, 6
1.6105, 5
1.6115, 3
1.6125, 4
1.6135, 1
1.6145, 6
1.6155, 7
1.6165, 6
1.6175, 2
1.6185, 3
1.6195, 8
1.6205, 3
1.6215, 9
1.6225, 2
1.6235, 4
1.6245, 2
1.6255, 5
1.6265, 3
1.6275, 4
1.6285, 7
1.6295, 4
1.6305, 3
1.6315, 5
1.6325, 2
1.6335, 4
1.6345, 2
1.6355, 1
1.6365, 5
1.6375, 3
1.6385, 3
1.6395, 3
1.6405, 3
1.6415, 2
1.6425, 1
1.6435, 2
1.6445, 1
1.6455, 3
1.6465, 6
1.6475, 3
1.6485, 2
1.6495, 1
1.6505, 2
1.6515, 3
1.6525, 3
1.6535, 0
1.6545, 4
1.6555, 4
1.6565, 2
1.6575, 6
1.6585, 4
1.6595, 5
1.6605, 3
1.6615, 0
1.6625, 3
1.6635, 5
1.6645, 4
1.6655, 1
1.6665, 2
1.6675, 3
1.6685, 2
1.6695, 5
1.6705, 1
1.6715, 4
1.6725, 4
1.6735, 2
1.6745, 3
1.6755, 4
1.6765, 2
1.6775, 2
