Bin Center, Count
0.2075, 53059
0.2085, 53248
0.2095, 52998
0.2105, 52824
0.2115, 52456
0.2125, 52901
0.2135, 56110
0.2145, 56165
0.2155, 56048
0.2165, 56102
0.2175, 55963
0.2185, 55987
0.2195, 55920
0.2205, 55634
0.2215, 55428
0.2225, 55106
0.2235, 54879
0.2245, 54498
0.2255, 54706
0.2265, 54106
0.2275, 54100
0.2285, 54431
0.2295, 53930
0.2305, 54441
0.2315, 53882
0.2325, 53742
0.2335, 53314
0.2345, 53494
0.2355, 53312
0.2365, 53743
0.2375, 53099
0.2385, 52813
0.2395, 52946
0.2405, 53102
0.2415, 52784
0.2425, 53369
0.2435, 53146
0.2445, 52927
0.2455, 52927
0.2465, 52658
0.2475, 52947
0.2485, 52726
0.2495, 52752
0.2505, 52377
0.2515, 52843
0.2525, 59288
0.2535, 52329
0.2545, 52773
0.2555, 52639
0.2565, 52681
0.2575, 52812
0.2585, 52692
0.2595, 52479
0.2605, 53165
0.2615, 52479
0.2625, 52505
0.2635, 52525
0.2645, 52829
0.2655, 52964
0.2665, 52948
0.2675, 53060
0.2685, 52999
0.2695, 52784
0.2705, 52845
0.2715, 53078
0.2725, 53578
0.2735, 53125
0.2745, 53388
0.2755, 53288
0.2765, 53881
0.2775, 54259
0.2785, 53459
0.2795, 53753
0.2805, 54384
0.2815, 54104
0.2825, 54263
0.2835, 54423
0.2845, 54686
0.2855, 54894
0.2865, 54938
0.2875, 55284
0.2885, 55691
0.2895, 55609
0.2905, 55971
0.2915, 56407
0.2925, 55912
0.2935, 57001
0.2945, 57045
0.2955, 56946
0.2965, 57296
0.2975, 57960
0.2985, 57789
0.2995, 58378
0.3005, 58962
0.3015, 58832
0.3025, 59331
0.3035, 59934
0.3045, 60070
0.3055, 60790
0.3065, 61244
0.3075, 61346
0.3085, 62256
0.3095, 62776
0.3105, 63426
0.3115, 63421
0.3125, 64511
0.3135, 64882
0.3145, 65592
0.3155, 66127
0.3165, 66883
0.3175, 67304
0.3185, 68602
0.3195, 69097
0.3205, 70759
0.3215, 70773
0.3225, 71848
0.3235, 72463
0.3245, 73618
0.3255, 75051
0.3265, 76246
0.3275, 76882
0.3285, 78480
0.3295, 80222
0.3305, 80906
0.3315, 82010
0.3325, 83531
0.3335, 85355
0.3345, 86795
0.3355, 88173
0.3365, 90688
0.3375, 92196
0.3385, 93971
0.3395, 95546
0.3405, 78121
0.3415, 40688
0.3425, 40097
0.3435, 39963
0.3445, 39357
0.3455, 39202
0.3465, 38647
0.3475, 38226
0.3485, 37510
0.3495, 37369
0.3505, 37022
0.3515, 36716
0.3525, 35925
0.3535, 35717
0.3545, 35601
0.3555, 34765
0.3565, 34218
0.3575, 34246
0.3585, 33689
0.3595, 33455
0.3605, 32976
0.3615, 32784
0.3625, 32265
0.3635, 32038
0.3645, 31521
0.3655, 31638
0.3665, 30919
0.3675, 30767
0.3685, 30372
0.3695, 29990
0.3705, 29711
0.3715, 29573
0.3725, 29007
0.3735, 28928
0.3745, 28518
0.3755, 28136
0.3765, 27789
0.3775, 27709
0.3785, 27416
0.3795, 26744
0.3805, 26718
0.3815, 26188
0.3825, 26535
0.3835, 26198
0.3845, 25569
0.3855, 25303
0.3865, 25289
0.3875, 25354
0.3885, 24923
0.3895, 24256
0.3905, 24152
0.3915, 23552
0.3925, 23708
0.3935, 23657
0.3945, 23270
0.3955, 23174
0.3965, 22717
0.3975, 22842
0.3985, 22648
0.3995, 21829
0.4005, 19703
0.4015, 19081
0.4025, 18617
0.4035, 18539
0.4045, 17817
0.4055, 17895
0.4065, 17418
0.4075, 17241
0.4085, 16173
0.4095, 15513
0.4105, 15190
0.4115, 15373
0.4125, 14921
0.4135, 14935
0.4145, 14601
0.4155, 14463
0.4165, 14278
0.4175, 13999
0.4185, 13965
0.4195, 13692
0.4205, 13711
0.4215, 13464
0.4225, 13480
0.4235, 13424
0.4245, 13239
0.4255, 13109
0.4265, 13179
0.4275, 12874
0.4285, 13068
0.4295, 12953
0.4305, 12829
0.4315, 12726
0.4325, 12666
0.4335, 12517
0.4345, 12578
0.4355, 12420
0.4365, 12122
0.4375, 12308
0.4385, 12469
0.4395, 12200
0.4405, 12041
0.4415, 11598
0.4425, 11889
0.4435, 11610
0.4445, 11774
0.4455, 11656
0.4465, 11491
0.4475, 11430
0.4485, 11540
0.4495, 11347
0.4505, 11296
0.4515, 11369
0.4525, 11320
0.4535, 11168
0.4545, 11282
0.4555, 11024
0.4565, 11195
0.4575, 11106
0.4585, 11120
0.4595, 11073
0.4605, 10798
0.4615, 11053
0.4625, 10985
0.4635, 11052
0.4645, 11032
0.4655, 10934
0.4665, 10922
0.4675, 10885
0.4685, 10837
0.4695, 10945
0.4705, 10939
0.4715, 10821
0.4725, 10923
0.4735, 11009
0.4745, 10792
0.4755, 10718
0.4765, 10831
0.4775, 10918
0.4785, 10801
0.4795, 10866
0.4805, 10842
0.4815, 10853
0.4825, 10851
0.4835, 10557
0.4845, 10619
0.4855, 10898
0.4865, 10603
0.4875, 10855
0.4885, 10640
0.4895, 10579
0.4905, 10592
0.4915, 10497
0.4925, 10669
0.4935, 10554
0.4945, 10600
0.4955, 10625
0.4965, 10515
0.4975, 10448
0.4985, 10439
0.4995, 10228
0.5005, 10627
0.5015, 12345
0.5025, 10077
0.5035, 9982
0.5045, 10086
0.5055, 10143
0.5065, 9902
0.5075, 9916
0.5085, 9624
0.5095, 9817
0.5105, 6.7298e+06
0.5115, 10014
0.5125, 9994
0.5135, 9895
0.5145, 9914
0.5155, 10057
0.5165, 9951
0.5175, 9896
0.5185, 10009
0.5195, 9955
0.5205, 10079
0.5215, 9848
0.5225, 9779
0.5235, 9590
0.5245, 9514
0.5255, 9649
0.5265, 9616
0.5275, 9791
0.5285, 9356
0.5295, 9580
0.5305, 9515
0.5315, 9289
0.5325, 9418
0.5335, 9330
0.5345, 9260
0.5355, 9358
0.5365, 9479
0.5375, 9343
0.5385, 9551
0.5395, 9375
0.5405, 9260
0.5415, 9246
0.5425, 9205
0.5435, 9295
0.5445, 9212
0.5455, 9224
0.5465, 9145
0.5475, 9252
0.5485, 9054
0.5495, 9228
0.5505, 9161
0.5515, 9171
0.5525, 9144
0.5535, 9114
0.5545, 9107
0.5555, 9118
0.5565, 9126
0.5575, 9070
0.5585, 9101
0.5595, 9167
0.5605, 9254
0.5615, 9198
0.5625, 9113
0.5635, 9040
0.5645, 9009
0.5655, 9135
0.5665, 9197
0.5675, 9065
0.5685, 9087
0.5695, 16273
0.5705, 22487
0.5715, 8886
0.5725, 9021
0.5735, 9194
0.5745, 9077
0.5755, 8990
0.5765, 9009
0.5775, 9065
0.5785, 15091
0.5795, 9003
0.5805, 10866
0.5815, 9210
0.5825, 8899
0.5835, 8924
0.5845, 8833
0.5855, 8722
0.5865, 8856
0.5875, 8687
0.5885, 8560
0.5895, 8870
0.5905, 8790
0.5915, 8660
0.5925, 8734
0.5935, 8573
0.5945, 8730
0.5955, 8719
0.5965, 8596
0.5975, 8723
0.5985, 8709
0.5995, 8567
0.6005, 8555
0.6015, 8826
0.6025, 8611
0.6035, 8622
0.6045, 8577
0.6055, 8730
0.6065, 8545
0.6075, 8670
0.6085, 8722
0.6095, 8548
0.6105, 8522
0.6115, 8675
0.6125, 8715
0.6135, 8560
0.6145, 8596
0.6155, 8390
0.6165, 8587
0.6175, 8483
0.6185, 8602
0.6195, 8297
0.6205, 8535
0.6215, 8381
0.6225, 8488
0.6235, 8510
0.6245, 8529
0.6255, 8453
0.6265, 8553
0.6275, 8567
0.6285, 8523
0.6295, 8552
0.6305, 8400
0.6315, 8505
0.6325, 8400
0.6335, 8437
0.6345, 8564
0.6355, 8566
0.6365, 8487
0.6375, 8437
0.6385, 8434
0.6395, 8474
0.6405, 8409
0.6415, 8423
0.6425, 8470
0.6435, 8515
0.6445, 8599
0.6455, 8717
0.6465, 8488
0.6475, 8731
0.6485, 8559
0.6495, 8497
0.6505, 8526
0.6515, 8795
0.6525, 8605
0.6535, 8574
0.6545, 8617
0.6555, 8703
0.6565, 8722
0.6575, 8688
0.6585, 8689
0.6595, 8603
0.6605, 8699
0.6615, 8763
0.6625, 8806
0.6635, 8715
0.6645, 8858
0.6655, 8951
0.6665, 8914
0.6675, 8953
0.6685, 8749
0.6695, 8986
0.6705, 8964
0.6715, 8944
0.6725, 8983
0.6735, 9121
0.6745, 8854
0.6755, 9019
0.6765, 8971
0.6775, 9055
0.6785, 9076
0.6795, 9017
0.6805, 9082
0.6815, 10657
0.6825, 11845
0.6835, 12314
0.6845, 12193
0.6855, 12197
0.6865, 12129
0.6875, 12104
0.6885, 11826
0.6895, 11499
0.6905, 11453
0.6915, 11099
0.6925, 11115
0.6935, 10909
0.6945, 10720
0.6955, 10692
0.6965, 10498
0.6975, 10424
0.6985, 10333
0.6995, 10060
0.7005, 10157
0.7015, 9896
0.7025, 9875
0.7035, 9726
0.7045, 9713
0.7055, 9623
0.7065, 9449
0.7075, 9559
0.7085, 9548
0.7095, 9290
0.7105, 9394
0.7115, 9298
0.7125, 9487
0.7135, 9310
0.7145, 9173
0.7155, 9196
0.7165, 9065
0.7175, 9026
0.7185, 8992
0.7195, 8951
0.7205, 8731
0.7215, 8968
0.7225, 9012
0.7235, 8937
0.7245, 9344
0.7255, 9352
0.7265, 9287
0.7275, 9358
0.7285, 9202
0.7295, 9091
0.7305, 9363
0.7315, 9125
0.7325, 9111
0.7335, 9090
0.7345, 9154
0.7355, 9288
0.7365, 9100
0.7375, 9093
0.7385, 8926
0.7395, 9058
0.7405, 9006
0.7415, 8967
0.7425, 9001
0.7435, 8772
0.7445, 8777
0.7455, 8841
0.7465, 9092
0.7475, 8927
0.7485, 8849
0.7495, 8945
0.7505, 8912
0.7515, 8927
0.7525, 8889
0.7535, 8797
0.7545, 8908
0.7555, 8824
0.7565, 8881
0.7575, 8861
0.7585, 8855
0.7595, 8825
0.7605, 8971
0.7615, 8610
0.7625, 8930
0.7635, 13328
0.7645, 8740
0.7655, 8830
0.7665, 8703
0.7675, 8940
0.7685, 8838
0.7695, 8863
0.7705, 9003
0.7715, 8881
0.7725, 8713
0.7735, 8683
0.7745, 8867
0.7755, 8978
0.7765, 8757
0.7775, 8757
0.7785, 8767
0.7795, 8976
0.7805, 8957
0.7815, 8813
0.7825, 8856
0.7835, 8690
0.7845, 8739
0.7855, 8819
0.7865, 8956
0.7875, 8933
0.7885, 8899
0.7895, 8800
0.7905, 9006
0.7915, 9005
0.7925, 8938
0.7935, 8891
0.7945, 8815
0.7955, 9003
0.7965, 8863
0.7975, 9088
0.7985, 8828
0.7995, 8797
0.8005, 9049
0.8015, 8857
0.8025, 8955
0.8035, 8952
0.8045, 8772
0.8055, 8945
0.8065, 8926
0.8075, 8973
0.8085, 8935
0.8095, 8887
0.8105, 9017
0.8115, 9048
0.8125, 8919
0.8135, 8945
0.8145, 9171
0.8155, 9104
0.8165, 8990
0.8175, 8983
0.8185, 9078
0.8195, 9065
0.8205, 8889
0.8215, 8975
0.8225, 9179
0.8235, 8915
0.8245, 9006
0.8255, 8889
0.8265, 9156
0.8275, 9055
0.8285, 9025
0.8295, 8954
0.8305, 9213
0.8315, 9160
0.8325, 9153
0.8335, 9088
0.8345, 9211
0.8355, 9223
0.8365, 9203
0.8375, 9148
0.8385, 9159
0.8395, 9319
0.8405, 9318
0.8415, 9216
0.8425, 9222
0.8435, 9192
0.8445, 9374
0.8455, 9262
0.8465, 9235
0.8475, 9327
0.8485, 9240
0.8495, 9404
0.8505, 9375
0.8515, 9334
0.8525, 9397
0.8535, 9511
0.8545, 9568
0.8555, 9356
0.8565, 9404
0.8575, 9407
0.8585, 9503
0.8595, 9444
0.8605, 9421
0.8615, 9640
0.8625, 9439
0.8635, 9373
0.8645, 9574
0.8655, 9619
0.8665, 9459
0.8675, 9679
0.8685, 9510
0.8695, 9483
0.8705, 9512
0.8715, 9592
0.8725, 9772
0.8735, 9631
0.8745, 9694
0.8755, 9719
0.8765, 9590
0.8775, 9820
0.8785, 9761
0.8795, 9683
0.8805, 9753
0.8815, 9830
0.8825, 9846
0.8835, 9908
0.8845, 9774
0.8855, 9771
0.8865, 9853
0.8875, 9941
0.8885, 9815
0.8895, 9831
0.8905, 9956
0.8915, 10024
0.8925, 9832
0.8935, 9946
0.8945, 9868
0.8955, 9872
0.8965, 9899
0.8975, 9927
0.8985, 10196
0.8995, 9867
0.9005, 9869
0.9015, 9969
0.9025, 10003
0.9035, 10090
0.9045, 10081
0.9055, 10115
0.9065, 10069
0.9075, 10145
0.9085, 10178
0.9095, 9984
0.9105, 10117
0.9115, 10129
0.9125, 10125
0.9135, 10414
0.9145, 10228
0.9155, 10402
0.9165, 10358
0.9175, 10408
0.9185, 10226
0.9195, 10377
0.9205, 10431
0.9215, 10459
0.9225, 10417
0.9235, 10490
0.9245, 10584
0.9255, 10311
0.9265, 10497
0.9275, 10503
0.9285, 10703
0.9295, 10638
0.9305, 10610
0.9315, 10383
0.9325, 10780
0.9335, 10587
0.9345, 10705
0.9355, 10764
0.9365, 10659
0.9375, 10711
0.9385, 10578
0.9395, 10789
0.9405, 10858
0.9415, 10913
0.9425, 10787
0.9435, 10715
0.9445, 11024
0.9455, 11021
0.9465, 11095
0.9475, 11061
0.9485, 11029
0.9495, 10935
0.9505, 11237
0.9515, 10954
0.9525, 11178
0.9535, 11185
0.9545, 11112
0.9555, 11146
0.9565, 11199
0.9575, 11221
0.9585, 11301
0.9595, 11178
0.9605, 11302
0.9615, 11356
0.9625, 11089
0.9635, 11342
0.9645, 11477
0.9655, 11366
0.9665, 11448
0.9675, 11598
0.9685, 11438
0.9695, 11529
0.9705, 11698
0.9715, 11484
0.9725, 11779
0.9735, 11757
0.9745, 11758
0.9755, 11806
0.9765, 12009
0.9775, 11683
0.9785, 12021
0.9795, 11988
0.9805, 11919
0.9815, 12048
0.9825, 12083
0.9835, 12274
0.9845, 12159
0.9855, 12332
0.9865, 12140
0.9875, 12161
0.9885, 12453
0.9895, 12385
0.9905, 12401
0.9915, 12444
0.9925, 12453
0.9935, 12628
0.9945, 12670
0.9955, 12523
0.9965, 12684
0.9975, 12801
0.9985, 12691
0.9995, 12895
1.0005, 12859
1.0015, 12938
1.0025, 13146
1.0035, 13064
1.0045, 12962
1.0055, 13199
1.0065, 13126
1.0075, 13174
1.0085, 13289
1.0095, 13561
1.0105, 13486
1.0115, 13406
1.0125, 13375
1.0135, 13747
1.0145, 13685
1.0155, 13916
1.0165, 13743
1.0175, 14060
1.0185, 14222
1.0195, 14025
1.0205, 14137
1.0215, 14463
1.0225, 14390
1.0235, 14512
1.0245, 14638
1.0255, 14448
1.0265, 14692
1.0275, 14824
1.0285, 14762
1.0295, 15139
1.0305, 15037
1.0315, 15239
1.0325, 15390
1.0335, 15543
1.0345, 15591
1.0355, 15720
1.0365, 15720
1.0375, 16022
1.0385, 16158
1.0395, 16263
1.0405, 16221
1.0415, 16402
1.0425, 16651
1.0435, 16871
1.0445, 16894
1.0455, 17100
1.0465, 17216
1.0475, 17625
1.0485, 17881
1.0495, 17782
1.0505, 18155
1.0515, 18252
1.0525, 18472
1.0535, 18793
1.0545, 18798
1.0555, 19131
1.0565, 19246
1.0575, 19631
1.0585, 19921
1.0595, 19817
1.0605, 20139
1.0615, 17469
1.0625, 10378
1.0635, 10457
1.0645, 10413
1.0655, 10069
1.0665, 10207
1.0675, 10232
1.0685, 10072
1.0695, 10207
1.0705, 10141
1.0715, 10257
1.0725, 10120
1.0735, 10119
1.0745, 9873
1.0755, 10073
1.0765, 9867
1.0775, 9715
1.0785, 9631
1.0795, 9820
1.0805, 9709
1.0815, 9671
1.0825, 9621
1.0835, 9667
1.0845, 9610
1.0855, 9753
1.0865, 9446
1.0875, 9489
1.0885, 9387
1.0895, 9398
1.0905, 9278
1.0915, 9249
1.0925, 9253
1.0935, 9150
1.0945, 9075
1.0955, 9182
1.0965, 9030
1.0975, 9281
1.0985, 9019
1.0995, 8905
1.1005, 8995
1.1015, 8964
1.1025, 8806
1.1035, 8802
1.1045, 8833
1.1055, 8813
1.1065, 8827
1.1075, 8854
1.1085, 8613
1.1095, 8745
1.1105, 8503
1.1115, 8570
1.1125, 8354
1.1135, 8568
1.1145, 8404
1.1155, 8298
1.1165, 8282
1.1175, 8172
1.1185, 8396
1.1195, 8146
1.1205, 8048
1.1215, 7641
1.1225, 7702
1.1235, 7899
1.1245, 7777
1.1255, 7521
1.1265, 7421
1.1275, 7549
1.1285, 7271
1.1295, 7278
1.1305, 7179
1.1315, 6925
1.1325, 6937
1.1335, 6927
1.1345, 6782
1.1355, 6769
1.1365, 6742
1.1375, 6626
1.1385, 6575
1.1395, 6461
1.1405, 6315
1.1415, 6170
1.1425, 6247
1.1435, 6140
1.1445, 5984
1.1455, 5956
1.1465, 6026
1.1475, 5899
1.1485, 5844
1.1495, 5599
1.1505, 5654
1.1515, 5508
1.1525, 5406
1.1535, 5272
1.1545, 5245
1.1555, 5117
1.1565, 5013
1.1575, 5041
1.1585, 4783
1.1595, 4656
1.1605, 4684
1.1615, 4670
1.1625, 4665
1.1635, 4576
1.1645, 4469
1.1655, 4486
1.1665, 4346
1.1675, 4335
1.1685, 4108
1.1695, 4059
1.1705, 4112
1.1715, 4166
1.1725, 4059
1.1735, 4108
1.1745, 3983
1.1755, 4007
1.1765, 4011
1.1775, 3762
1.1785, 3841
1.1795, 3821
1.1805, 3743
1.1815, 3758
1.1825, 3731
1.1835, 3603
1.1845, 3575
1.1855, 3598
1.1865, 3488
1.1875, 3530
1.1885, 3459
1.1895, 3535
1.1905, 3349
1.1915, 3481
1.1925, 3412
1.1935, 3350
1.1945, 3304
1.1955, 3233
1.1965, 3468
1.1975, 3267
1.1985, 3273
1.1995, 3286
1.2005, 3223
1.2015, 3176
1.2025, 3171
1.2035, 3244
1.2045, 3096
1.2055, 3067
1.2065, 2995
1.2075, 3154
1.2085, 3061
1.2095, 3122
1.2105, 3072
1.2115, 3014
1.2125, 3118
1.2135, 3031
1.2145, 3073
1.2155, 2987
1.2165, 3120
1.2175, 2997
1.2185, 3033
1.2195, 3046
1.2205, 2992
1.2215, 2944
1.2225, 2930
1.2235, 2932
1.2245, 3057
1.2255, 2966
1.2265, 2980
1.2275, 2903
1.2285, 2935
1.2295, 2892
1.2305, 2902
1.2315, 2928
1.2325, 2767
1.2335, 2825
1.2345, 2947
1.2355, 2841
1.2365, 2856
1.2375, 2819
1.2385, 2836
1.2395, 2828
1.2405, 2832
1.2415, 2830
1.2425, 2792
1.2435, 2767
1.2445, 2779
1.2455, 2807
1.2465, 2831
1.2475, 2755
1.2485, 2762
1.2495, 2709
1.2505, 2746
1.2515, 2717
1.2525, 2755
1.2535, 2695
1.2545, 2801
1.2555, 2722
1.2565, 2602
1.2575, 2672
1.2585, 2696
1.2595, 2603
1.2605, 2700
1.2615, 2654
1.2625, 2600
1.2635, 2672
1.2645, 3022
1.2655, 2599
1.2665, 2628
1.2675, 2573
1.2685, 2550
1.2695, 2576
1.2705, 2615
1.2715, 2528
1.2725, 2517
1.2735, 2499
1.2745, 1.18737e+06
1.2755, 3580
1.2765, 3501
1.2775, 3467
1.2785, 3545
1.2795, 3554
1.2805, 3491
1.2815, 3615
1.2825, 3506
1.2835, 3557
1.2845, 3557
1.2855, 3308
1.2865, 3472
1.2875, 3436
1.2885, 3384
1.2895, 3396
1.2905, 3295
1.2915, 3380
1.2925, 3463
1.2935, 3445
1.2945, 3432
1.2955, 3364
1.2965, 3406
1.2975, 3354
1.2985, 3387
1.2995, 3356
1.3005, 3365
1.3015, 3398
1.3025, 3355
1.3035, 3332
1.3045, 3343
1.3055, 3300
1.3065, 3260
1.3075, 3348
1.3085, 3177
1.3095, 3252
1.3105, 3203
1.3115, 3268
1.3125, 3293
1.3135, 3172
1.3145, 3247
1.3155, 3264
1.3165, 3287
1.3175, 3243
1.3185, 3246
1.3195, 3194
1.3205, 3394
1.3215, 3269
1.3225, 3348
1.3235, 3274
1.3245, 3188
1.3255, 3252
1.3265, 3219
1.3275, 3111
1.3285, 3251
1.3295, 3166
1.3305, 3294
1.3315, 3207
1.3325, 5784
1.3335, 3161
1.3345, 7816
1.3355, 3192
1.3365, 3129
1.3375, 3148
1.3385, 3138
1.3395, 3107
1.3405, 3071
1.3415, 5045
1.3425, 3141
1.3435, 3603
1.3445, 3282
1.3455, 3028
1.3465, 3053
1.3475, 3033
1.3485, 3000
1.3495, 3073
1.3505, 3101
1.3515, 3010
1.3525, 3108
1.3535, 3023
1.3545, 3017
1.3555, 2967
1.3565, 2981
1.3575, 3053
1.3585, 2991
1.3595, 2964
1.3605, 3008
1.3615, 2997
1.3625, 2874
1.3635, 2943
1.3645, 2931
1.3655, 2889
1.3665, 2921
1.3675, 2908
1.3685, 2943
1.3695, 2913
1.3705, 2835
1.3715, 2807
1.3725, 2873
1.3735, 2865
1.3745, 2778
1.3755, 2890
1.3765, 2861
1.3775, 2846
1.3785, 2867
1.3795, 2725
1.3805, 2912
1.3815, 2732
1.3825, 2819
1.3835, 2813
1.3845, 2752
1.3855, 2730
1.3865, 2765
1.3875, 2707
1.3885, 2769
1.3895, 2710
1.3905, 2774
1.3915, 2738
1.3925, 2745
1.3935, 2761
1.3945, 2683
1.3955, 2670
1.3965, 2551
1.3975, 2650
1.3985, 2551
1.3995, 2581
1.4005, 2546
1.4015, 2514
1.4025, 2486
1.4035, 2527
1.4045, 2469
1.4055, 2536
1.4065, 2564
1.4075, 2523
1.4085, 2543
1.4095, 2489
1.4105, 2521
1.4115, 2531
1.4125, 2566
1.4135, 2586
1.4145, 2420
1.4155, 2536
1.4165, 2381
1.4175, 2437
1.4185, 2431
1.4195, 2455
1.4205, 2471
1.4215, 2465
1.4225, 2380
1.4235, 2470
1.4245, 2388
1.4255, 2385
1.4265, 2309
1.4275, 2429
1.4285, 2340
1.4295, 2325
1.4305, 2392
1.4315, 2403
1.4325, 2355
1.4335, 2376
1.4345, 2335
1.4355, 2312
1.4365, 2269
1.4375, 2349
1.4385, 2316
1.4395, 2238
1.4405, 2322
1.4415, 2372
1.4425, 2379
1.4435, 2237
1.4445, 2264
1.4455, 2492
1.4465, 2417
1.4475, 2473
1.4485, 2488
1.4495, 2464
1.4505, 2358
1.4515, 2365
1.4525, 2365
1.4535, 2408
1.4545, 2408
1.4555, 2273
1.4565, 2348
1.4575, 2365
1.4585, 2276
1.4595, 2403
1.4605, 2333
1.4615, 2303
1.4625, 2274
1.4635, 2342
1.4645, 2367
1.4655, 2253
1.4665, 2267
1.4675, 2316
1.4685, 2296
1.4695, 2264
1.4705, 2256
1.4715, 2284
1.4725, 2209
1.4735, 2285
1.4745, 2274
1.4755, 2255
1.4765, 2234
1.4775, 2260
1.4785, 2224
1.4795, 2153
1.4805, 2126
1.4815, 2165
1.4825, 2198
1.4835, 2168
1.4845, 2204
1.4855, 2204
1.4865, 2263
1.4875, 2164
1.4885, 2254
1.4895, 2226
1.4905, 2238
1.4915, 2164
1.4925, 2102
1.4935, 2129
1.4945, 2196
1.4955, 2215
1.4965, 2144
1.4975, 2177
1.4985, 2205
1.4995, 2184
1.5005, 2204
1.5015, 2216
1.5025, 2162
1.5035, 2124
1.5045, 2173
1.5055, 2172
1.5065, 2191
1.5075, 2141
1.5085, 2092
1.5095, 2163
1.5105, 2203
1.5115, 2118
1.5125, 2222
1.5135, 2174
1.5145, 2123
1.5155, 2125
1.5165, 2162
1.5175, 2142
1.5185, 2233
1.5195, 2237
1.5205, 2178
1.5215, 2215
1.5225, 2082
1.5235, 2152
1.5245, 2170
1.5255, 2241
1.5265, 2270
1.5275, 2239
1.5285, 2168
1.5295, 2259
1.5305, 2292
1.5315, 2255
1.5325, 2241
1.5335, 2256
1.5345, 2212
1.5355, 2314
1.5365, 2307
1.5375, 2238
1.5385, 2261
1.5395, 2341
1.5405, 2379
1.5415, 2442
1.5425, 2303
1.5435, 2334
1.5445, 2354
1.5455, 2417
1.5465, 2349
1.5475, 2425
1.5485, 2521
1.5495, 2470
1.5505, 2419
1.5515, 2499
