Bin Center, Count
0.4985, 177273
0.4995, 174100
0.5005, 173814
0.5015, 172518
0.5025, 172631
0.5035, 168100
0.5045, 156342
0.5055, 157279
0.5065, 157190
0.5075, 155968
0.5085, 155023
0.5095, 142417
0.5105, 139324
0.5115, 138585
0.5125, 138480
0.5135, 138180
0.5145, 132024
0.5155, 120785
0.5165, 120051
0.5175, 120459
0.5185, 120778
0.5195, 118861
0.5205, 104123
0.5215, 100159
0.5225, 100537
0.5235, 100371
0.5245, 100115
0.5255, 92037
0.5265, 79457
0.5275, 79239
0.5285, 78966
0.5295, 79866
0.5305, 78220
0.5315, 58993
0.5325, 56148
0.5335, 56410
0.5345, 56219
0.5355, 56012
0.5365, 45642
0.5375, 31087
0.5385, 31045
0.5395, 31544
0.5405, 31268
0.5415, 30967
0.5425, 10479
0.5435, 9214
0.5445, 9227
0.5455, 9283
0.5465, 9191
0.5475, 4791
0.5485, 72
0.5495, 87
0.5505, 68
0.5515, 75
0.5525, 94
0.5535, 78
0.5545, 65
0.5555, 81
0.5565, 80
0.5575, 66
0.5585, 91
0.5595, 83
0.5605, 74
0.5615, 87
0.5625, 101
0.5635, 76
0.5645, 75
0.5655, 78
0.5665, 72
0.5675, 82
0.5685, 66
0.5695, 75
0.5705, 87
0.5715, 62
0.5725, 83
0.5735, 90
0.5745, 70
0.5755, 72
0.5765, 85
0.5775, 92
0.5785, 94
0.5795, 92
0.5805, 91
0.5815, 82
0.5825, 76
0.5835, 87
0.5845, 90
0.5855, 83
0.5865, 82
0.5875, 83
0.5885, 103
0.5895, 82
0.5905, 85
0.5915, 69
0.5925, 89
0.5935, 105
0.5945, 78
0.5955, 77
0.5965, 86
0.5975, 75
0.5985, 64
0.5995, 90
0.6005, 81
0.6015, 87
0.6025, 85
0.6035, 76
0.6045, 80
0.6055, 77
0.6065, 82
0.6075, 77
0.6085, 85
0.6095, 78
0.6105, 93
0.6115, 102
0.6125, 70
0.6135, 74
0.6145, 81
0.6155, 64
0.6165, 77
0.6175, 70
0.6185, 77
0.6195, 75
0.6205, 92
0.6215, 71
0.6225, 94
0.6235, 95
0.6245, 88
0.6255, 82
0.6265, 81
0.6275, 80
0.6285, 81
0.6295, 106
0.6305, 80
0.6315, 74
0.6325, 76
0.6335, 71
0.6345, 88
0.6355, 69
0.6365, 99
0.6375, 66
0.6385, 78
0.6395, 83
0.6405, 70
0.6415, 81
0.6425, 85
0.6435, 87
0.6445, 92
0.6455, 78
0.6465, 83
0.6475, 81
0.6485, 83
0.6495, 83
0.6505, 72
0.6515, 82
0.6525, 81
0.6535, 75
0.6545, 98
0.6555, 86
0.6565, 95
0.6575, 88
0.6585, 83
0.6595, 75
0.6605, 79
0.6615, 86
0.6625, 84
0.6635, 70
0.6645, 85
0.6655, 62
0.6665, 92
0.6675, 63
0.6685, 65
0.6695, 72
0.6705, 67
0.6715, 87
0.6725, 73
0.6735, 71
0.6745, 76
0.6755, 90
0.6765, 105
0.6775, 112
0.6785, 88
0.6795, 87
0.6805, 56
0.6815, 76
0.6825, 88
0.6835, 75
0.6845, 93
0.6855, 69
0.6865, 82
0.6875, 70
0.6885, 87
0.6895, 73
0.6905, 84
0.6915, 91
0.6925, 81
0.6935, 66
0.6945, 84
0.6955, 84
0.6965, 92
0.6975, 72
0.6985, 90
0.6995, 85
0.7005, 82
0.7015, 98
0.7025, 71
0.7035, 89
0.7045, 98
0.7055, 90
0.7065, 89
0.7075, 90
0.7085, 97
0.7095, 83
0.7105, 82
0.7115, 92
0.7125, 100
0.7135, 87
0.7145, 96
0.7155, 111
0.7165, 97
0.7175, 70
0.7185, 90
0.7195, 77
0.7205, 86
0.7215, 74
0.7225, 89
0.7235, 96
0.7245, 95
0.7255, 85
0.7265, 104
0.7275, 110
0.7285, 96
0.7295, 85
0.7305, 82
0.7315, 70
0.7325, 83
0.7335, 82
0.7345, 84
0.7355, 89
0.7365, 94
0.7375, 90
0.7385, 99
0.7395, 104
0.7405, 79
0.7415, 87
0.7425, 100
0.7435, 78
0.7445, 80
0.7455, 83
0.7465, 89
0.7475, 86
0.7485, 91
0.7495, 85
0.7505, 84
0.7515, 84
0.7525, 97
0.7535, 95
0.7545, 79
0.7555, 90
0.7565, 86
0.7575, 84
0.7585, 94
0.7595, 100
0.7605, 67
0.7615, 82
0.7625, 74
0.7635, 106
0.7645, 81
0.7655, 99
0.7665, 81
0.7675, 88
0.7685, 82
0.7695, 80
0.7705, 103
0.7715, 90
0.7725, 90
0.7735, 97
0.7745, 105
0.7755, 90
0.7765, 106
0.7775, 96
0.7785, 81
0.7795, 83
0.7805, 69
0.7815, 92
0.7825, 104
0.7835, 82
0.7845, 84
0.7855, 100
0.7865, 96
0.7875, 93
0.7885, 80
0.7895, 100
0.7905, 97
0.7915, 103
0.7925, 76
0.7935, 88
0.7945, 70
0.7955, 78
0.7965, 85
0.7975, 96
0.7985, 75
0.7995, 88
0.8005, 97
0.8015, 90
0.8025, 93
0.8035, 83
0.8045, 99
0.8055, 74
0.8065, 82
0.8075, 100
0.8085, 87
0.8095, 89
0.8105, 79
0.8115, 97
0.8125, 91
0.8135, 90
0.8145, 84
0.8155, 87
0.8165, 87
0.8175, 88
0.8185, 77
0.8195, 95
0.8205, 81
0.8215, 107
0.8225, 89
0.8235, 90
0.8245, 85
0.8255, 83
0.8265, 98
0.8275, 100
0.8285, 85
0.8295, 89
0.8305, 91
0.8315, 110
0.8325, 94
0.8335, 88
0.8345, 80
0.8355, 78
0.8365, 76
0.8375, 79
0.8385, 80
0.8395, 87
0.8405, 90
0.8415, 84
0.8425, 95
0.8435, 86
0.8445, 95
0.8455, 92
0.8465, 104
0.8475, 83
0.8485, 96
0.8495, 102
0.8505, 95
0.8515, 96
0.8525, 97
0.8535, 96
0.8545, 80
0.8555, 90
0.8565, 108
0.8575, 92
0.8585, 107
0.8595, 86
0.8605, 96
0.8615, 88
0.8625, 91
0.8635, 78
0.8645, 94
0.8655, 82
0.8665, 98
0.8675, 71
0.8685, 89
0.8695, 100
0.8705, 87
0.8715, 91
0.8725, 95
0.8735, 82
0.8745, 95
0.8755, 87
0.8765, 99
0.8775, 97
0.8785, 95
0.8795, 102
0.8805, 91
0.8815, 77
0.8825, 95
0.8835, 76
0.8845, 100
0.8855, 90
0.8865, 106
0.8875, 80
0.8885, 91
0.8895, 87
0.8905, 86
0.8915, 91
0.8925, 93
0.8935, 81
0.8945, 87
0.8955, 94
0.8965, 89
0.8975, 95
0.8985, 79
0.8995, 102
0.9005, 78
0.9015, 87
0.9025, 80
0.9035, 102
0.9045, 87
0.9055, 93
0.9065, 93
0.9075, 100
0.9085, 99
0.9095, 94
0.9105, 75
0.9115, 80
0.9125, 90
0.9135, 99
0.9145, 101
0.9155, 96
0.9165, 90
0.9175, 87
0.9185, 101
0.9195, 81
0.9205, 88
0.9215, 78
0.9225, 101
0.9235, 76
0.9245, 96
0.9255, 90
0.9265, 98
0.9275, 83
0.9285, 83
0.9295, 93
0.9305, 88
0.9315, 91
0.9325, 86
0.9335, 88
0.9345, 81
0.9355, 110
0.9365, 83
0.9375, 104
0.9385, 74
0.9395, 97
0.9405, 73
0.9415, 94
0.9425, 101
0.9435, 98
0.9445, 98
0.9455, 93
0.9465, 88
0.9475, 98
0.9485, 80
0.9495, 94
0.9505, 96
0.9515, 85
0.9525, 101
0.9535, 85
0.9545, 74
0.9555, 95
0.9565, 86
0.9575, 88
0.9585, 82
0.9595, 90
0.9605, 91
0.9615, 90
0.9625, 86
0.9635, 113
0.9645, 93
0.9655, 108
0.9665, 89
0.9675, 77
0.9685, 95
0.9695, 102
0.9705, 95
0.9715, 90
0.9725, 107
0.9735, 92
0.9745, 85
0.9755, 102
0.9765, 97
0.9775, 92
0.9785, 88
0.9795, 95
0.9805, 83
0.9815, 88
0.9825, 89
0.9835, 82
0.9845, 77
0.9855, 73
0.9865, 84
0.9875, 69
0.9885, 89
0.9895, 94
0.9905, 106
0.9915, 96
0.9925, 85
0.9935, 86
0.9945, 102
0.9955, 98
0.9965, 82
0.9975, 82
0.9985, 91
0.9995, 90
1.0005, 109
1.0015, 79
1.0025, 93
1.0035, 81
1.0045, 88
1.0055, 89
1.0065, 87
1.0075, 82
1.0085, 92
1.0095, 89
1.0105, 96
1.0115, 80
1.0125, 87
1.0135, 91
1.0145, 97
1.0155, 84
1.0165, 71
1.0175, 102
1.0185, 81
1.0195, 91
1.0205, 93
1.0215, 95
1.0225, 86
1.0235, 78
1.0245, 90
1.0255, 85
1.0265, 80
1.0275, 76
1.0285, 86
1.0295, 79
1.0305, 104
1.0315, 95
1.0325, 96
1.0335, 84
1.0345, 92
1.0355, 89
1.0365, 107
1.0375, 83
1.0385, 83
1.0395, 108
1.0405, 92
1.0415, 72
1.0425, 75
1.0435, 87
1.0445, 94
1.0455, 108
1.0465, 90
1.0475, 103
1.0485, 102
1.0495, 85
1.0505, 90
1.0515, 107
1.0525, 78
1.0535, 82
1.0545, 87
1.0555, 83
1.0565, 96
1.0575, 79
1.0585, 109
1.0595, 72
1.0605, 83
1.0615, 71
1.0625, 97
1.0635, 95
1.0645, 85
1.0655, 85
1.0665, 91
1.0675, 77
1.0685, 95
1.0695, 100
1.0705, 80
1.0715, 83
1.0725, 87
1.0735, 92
1.0745, 88
1.0755, 87
1.0765, 83
1.0775, 81
1.0785, 76
1.0795, 101
1.0805, 86
1.0815, 81
1.0825, 99
1.0835, 97
1.0845, 94
1.0855, 93
1.0865, 91
1.0875, 87
1.0885, 80
1.0895, 84
1.0905, 68
1.0915, 84
1.0925, 82
1.0935, 99
1.0945, 100
1.0955, 113
1.0965, 84
1.0975, 95
1.0985, 98
1.0995, 84
1.1005, 79
1.1015, 85
1.1025, 74
1.1035, 90
1.1045, 70
1.1055, 98
1.1065, 113
1.1075, 95
1.1085, 89
1.1095, 101
1.1105, 90
1.1115, 84
1.1125, 83
1.1135, 91
1.1145, 95
1.1155, 89
1.1165, 86
1.1175, 102
1.1185, 90
1.1195, 70
1.1205, 96
1.1215, 84
1.1225, 86
1.1235, 89
1.1245, 70
1.1255, 93
1.1265, 79
1.1275, 87
1.1285, 68
1.1295, 80
1.1305, 83
1.1315, 90
1.1325, 73
1.1335, 86
1.1345, 70
1.1355, 81
1.1365, 70
1.1375, 92
1.1385, 75
1.1395, 91
1.1405, 71
1.1415, 59
1.1425, 84
1.1435, 91
1.1445, 110
1.1455, 103
1.1465, 96
1.1475, 71
1.1485, 73
1.1495, 76
1.1505, 83
1.1515, 69
1.1525, 72
1.1535, 63
1.1545, 66
1.1555, 90
1.1565, 65
1.1575, 84
1.1585, 71
1.1595, 81
1.1605, 86
1.1615, 80
1.1625, 77
1.1635, 77
1.1645, 90
1.1655, 92
1.1665, 90
1.1675, 94
1.1685, 81
1.1695, 79
1.1705, 86
1.1715, 71
1.1725, 81
1.1735, 84
1.1745, 82
1.1755, 78
1.1765, 80
1.1775, 94
1.1785, 88
1.1795, 86
1.1805, 78
1.1815, 69
1.1825, 81
1.1835, 81
1.1845, 66
1.1855, 98
1.1865, 70
1.1875, 86
1.1885, 76
1.1895, 75
1.1905, 72
1.1915, 78
1.1925, 109
1.1935, 78
1.1945, 81
1.1955, 79
1.1965, 86
1.1975, 88
1.1985, 94
1.1995, 93
1.2005, 72
1.2015, 90
1.2025, 76
1.2035, 80
1.2045, 72
1.2055, 74
1.2065, 64
1.2075, 81
1.2085, 76
1.2095, 70
1.2105, 97
1.2115, 95
1.2125, 77
1.2135, 81
1.2145, 73
1.2155, 85
1.2165, 77
1.2175, 79
1.2185, 76
1.2195, 82
1.2205, 90
1.2215, 83
1.2225, 90
1.2235, 65
1.2245, 73
1.2255, 85
1.2265, 64
1.2275, 75
1.2285, 105
1.2295, 90
1.2305, 71
1.2315, 83
1.2325, 80
1.2335, 103
1.2345, 85
1.2355, 81
1.2365, 84
1.2375, 89
1.2385, 88
1.2395, 78
1.2405, 79
1.2415, 94
1.2425, 90
1.2435, 94
1.2445, 94
1.2455, 81
1.2465, 75
1.2475, 72
1.2485, 89
1.2495, 79
1.2505, 66
1.2515, 85
1.2525, 76
1.2535, 66
1.2545, 79
1.2555, 76
1.2565, 78
1.2575, 71
1.2585, 76
1.2595, 100
1.2605, 88
1.2615, 75
1.2625, 78
1.2635, 93
1.2645, 70
1.2655, 78
1.2665, 81
1.2675, 63
1.2685, 80
1.2695, 92
1.2705, 77
1.2715, 69
1.2725, 84
1.2735, 2677
1.2745, 9.99416e+07
1.2755, 80
1.2765, 84
1.2775, 72
1.2785, 64
1.2795, 71
1.2805, 82
1.2815, 70
1.2825, 78
1.2835, 67
1.2845, 81
1.2855, 73
1.2865, 80
1.2875, 79
1.2885, 73
1.2895, 69
1.2905, 60
1.2915, 74
1.2925, 79
1.2935, 59
1.2945, 65
1.2955, 83
1.2965, 75
1.2975, 72
1.2985, 66
1.2995, 72
1.3005, 77
1.3015, 76
1.3025, 78
1.3035, 75
1.3045, 78
1.3055, 89
1.3065, 86
1.3075, 76
1.3085, 77
1.3095, 69
1.3105, 77
1.3115, 74
1.3125, 70
1.3135, 80
1.3145, 78
1.3155, 71
1.3165, 82
1.3175, 68
1.3185, 76
1.3195, 71
1.3205, 64
1.3215, 72
1.3225, 74
1.3235, 78
1.3245, 74
1.3255, 74
1.3265, 71
1.3275, 61
1.3285, 69
1.3295, 81
1.3305, 77
1.3315, 81
1.3325, 61
1.3335, 69
1.3345, 82
1.3355, 81
1.3365, 84
1.3375, 71
1.3385, 73
1.3395, 76
1.3405, 69
1.3415, 67
1.3425, 63
1.3435, 75
1.3445, 74
1.3455, 65
1.3465, 69
1.3475, 77
1.3485, 78
1.3495, 76
1.3505, 55
1.3515, 70
1.3525, 83
1.3535, 66
1.3545, 64
1.3555, 72
1.3565, 82
1.3575, 68
1.3585, 66
1.3595, 73
1.3605, 64
1.3615, 72
1.3625, 62
1.3635, 64
1.3645, 74
1.3655, 77
1.3665, 86
1.3675, 76
1.3685, 70
1.3695, 60
1.3705, 70
1.3715, 66
1.3725, 63
1.3735, 61
1.3745, 67
1.3755, 76
1.3765, 72
1.3775, 72
1.3785, 73
1.3795, 66
1.3805, 69
1.3815, 64
1.3825, 71
1.3835, 72
1.3845, 70
1.3855, 47
1.3865, 66
1.3875, 63
1.3885, 62
1.3895, 59
1.3905, 66
1.3915, 51
1.3925, 66
1.3935, 72
1.3945, 61
1.3955, 70
1.3965, 65
1.3975, 67
1.3985, 74
1.3995, 57
1.4005, 62
1.4015, 76
1.4025, 60
1.4035, 64
1.4045, 46
1.4055, 60
1.4065, 65
1.4075, 65
1.4085, 72
1.4095, 60
1.4105, 75
1.4115, 70
1.4125, 55
1.4135, 68
1.4145, 66
1.4155, 73
1.4165, 56
1.4175, 77
1.4185, 59
1.4195, 59
1.4205, 66
1.4215, 63
1.4225, 74
1.4235, 58
1.4245, 63
1.4255, 74
1.4265, 61
1.4275, 53
1.4285, 76
1.4295, 59
1.4305, 58
1.4315, 59
1.4325, 63
1.4335, 51
1.4345, 64
1.4355, 75
1.4365, 72
1.4375, 41
1.4385, 55
1.4395, 54
1.4405, 55
1.4415, 72
1.4425, 64
1.4435, 62
1.4445, 57
1.4455, 51
1.4465, 46
1.4475, 70
1.4485, 39
1.4495, 70
1.4505, 59
1.4515, 56
1.4525, 63
1.4535, 62
1.4545, 66
1.4555, 70
1.4565, 56
1.4575, 32
1.4585, 49
1.4595, 46
1.4605, 52
1.4615, 65
1.4625, 72
1.4635, 65
1.4645, 61
1.4655, 52
1.4665, 58
1.4675, 66
1.4685, 74
1.4695, 53
1.4705, 53
1.4715, 57
1.4725, 61
1.4735, 67
1.4745, 67
1.4755, 61
1.4765, 57
1.4775, 55
1.4785, 55
1.4795, 60
1.4805, 45
1.4815, 45
1.4825, 48
1.4835, 59
1.4845, 50
1.4855, 48
1.4865, 59
1.4875, 65
1.4885, 54
1.4895, 72
1.4905, 55
1.4915, 57
1.4925, 51
1.4935, 71
1.4945, 56
1.4955, 54
1.4965, 61
1.4975, 56
1.4985, 58
1.4995, 47
1.5005, 68
1.5015, 50
1.5025, 56
1.5035, 48
1.5045, 65
1.5055, 52
1.5065, 50
1.5075, 56
1.5085, 46
1.5095, 47
1.5105, 51
1.5115, 57
1.5125, 53
1.5135, 58
1.5145, 36
1.5155, 51
1.5165, 58
1.5175, 45
1.5185, 41
1.5195, 65
1.5205, 48
1.5215, 52
1.5225, 58
1.5235, 41
1.5245, 39
1.5255, 40
1.5265, 45
1.5275, 57
1.5285, 47
1.5295, 45
1.5305, 37
1.5315, 41
1.5325, 47
1.5335, 58
1.5345, 46
1.5355, 58
1.5365, 47
1.5375, 43
1.5385, 44
1.5395, 47
1.5405, 52
1.5415, 49
1.5425, 42
1.5435, 45
1.5445, 62
1.5455, 36
1.5465, 56
1.5475, 45
1.5485, 42
1.5495, 53
1.5505, 52
1.5515, 42
1.5525, 50
1.5535, 51
1.5545, 45
1.5555, 50
1.5565, 61
1.5575, 49
1.5585, 46
1.5595, 42
1.5605, 47
1.5615, 49
1.5625, 43
1.5635, 55
1.5645, 51
1.5655, 52
1.5665, 39
1.5675, 8.88623e+06
1.5685, 735264
1.5695, 55
1.5705, 48
1.5715, 43
1.5725, 39
1.5735, 36
1.5745, 46
1.5755, 48
1.5765, 47
1.5775, 44
1.5785, 49
1.5795, 40
1.5805, 43
1.5815, 45
1.5825, 37
1.5835, 45
1.5845, 44
1.5855, 53
1.5865, 49
1.5875, 39
1.5885, 41
1.5895, 43
1.5905, 46
1.5915, 40
1.5925, 53
1.5935, 33
1.5945, 44
1.5955, 35
1.5965, 38
1.5975, 56
1.5985, 41
1.5995, 50
1.6005, 44
1.6015, 36
1.6025, 39
1.6035, 45
1.6045, 33
1.6055, 39
1.6065, 35
1.6075, 31
1.6085, 34
1.6095, 45
1.6105, 31
1.6115, 32
1.6125, 43
1.6135, 40
1.6145, 34
1.6155, 45
1.6165, 37
1.6175, 38
1.6185, 29
1.6195, 45
1.6205, 51
1.6215, 47
1.6225, 35
1.6235, 36
1.6245, 29
1.6255, 35
1.6265, 33
1.6275, 53
1.6285, 40
1.6295, 41
1.6305, 33
1.6315, 42
1.6325, 47
1.6335, 38
1.6345, 31
1.6355, 34
1.6365, 46
1.6375, 36
1.6385, 38
1.6395, 36
1.6405, 33
1.6415, 27
1.6425, 35
1.6435, 24
1.6445, 33
1.6455, 41
1.6465, 39
1.6475, 32
1.6485, 25
1.6495, 34
1.6505, 25
1.6515, 30
1.6525, 41
1.6535, 23
1.6545, 34
1.6555, 27
1.6565, 35
1.6575, 32
1.6585, 28
1.6595, 41
1.6605, 39
1.6615, 33
1.6625, 31
1.6635, 35
1.6645, 33
1.6655, 29
1.6665, 35
1.6675, 23
1.6685, 34
1.6695, 36
1.6705, 44
1.6715, 26
1.6725, 32
1.6735, 23
1.6745, 44
1.6755, 44
