Energy Deposit (MeV), Count
0.4655, 1121
0.4665, 1090
0.4675, 1095
0.4685, 1097
0.4695, 1110
0.4705, 1034
0.4715, 1061
0.4725, 1077
0.4735, 1076
0.4745, 1045
0.4755, 1095
0.4765, 1066
0.4775, 1028
0.4785, 1071
0.4795, 1047
0.4805, 979
0.4815, 1028
0.4825, 961
0.4835, 960
0.4845, 994
0.4855, 970
0.4865, 940
0.4875, 996
0.4885, 947
0.4895, 958
0.4905, 943
0.4915, 978
0.4925, 918
0.4935, 865
0.4945, 887
0.4955, 876
0.4965, 877
0.4975, 815
0.4985, 851
0.4995, 866
0.5005, 837
0.5015, 1019
0.5025, 775
0.5035, 737
0.5045, 801
0.5055, 756
0.5065, 775
0.5075, 733
0.5085, 753
0.5095, 817
0.5105, 465467
0.5115, 653
0.5125, 651
0.5135, 643
0.5145, 644
0.5155, 624
0.5165, 615
0.5175, 658
0.5185, 633
0.5195, 636
0.5205, 596
0.5215, 639
0.5225, 647
0.5235, 661
0.5245, 647
0.5255, 691
0.5265, 612
0.5275, 654
0.5285, 683
0.5295, 638
0.5305, 683
0.5315, 648
0.5325, 639
0.5335, 639
0.5345, 657
0.5355, 695
0.5365, 633
0.5375, 644
0.5385, 664
0.5395, 694
0.5405, 656
0.5415, 631
0.5425, 697
0.5435, 665
0.5445, 653
0.5455, 637
0.5465, 708
0.5475, 628
0.5485, 656
0.5495, 691
0.5505, 679
0.5515, 650
0.5525, 667
0.5535, 662
0.5545, 604
0.5555, 649
0.5565, 654
0.5575, 647
0.5585, 634
0.5595, 672
0.5605, 679
0.5615, 692
0.5625, 639
0.5635, 644
0.5645, 663
0.5655, 631
0.5665, 663
0.5675, 605
0.5685, 643
0.5695, 634
0.5705, 695
0.5715, 652
0.5725, 653
0.5735, 635
0.5745, 679
0.5755, 696
0.5765, 656
0.5775, 649
0.5785, 631
0.5795, 673
0.5805, 642
0.5815, 692
0.5825, 638
0.5835, 625
0.5845, 633
0.5855, 638
0.5865, 644
0.5875, 606
0.5885, 643
0.5895, 607
0.5905, 552
0.5915, 669
0.5925, 599
0.5935, 635
0.5945, 622
0.5955, 674
0.5965, 650
0.5975, 618
0.5985, 657
0.5995, 602
0.6005, 633
0.6015, 586
0.6025, 623
0.6035, 657
0.6045, 652
0.6055, 666
0.6065, 629
0.6075, 672
0.6085, 645
0.6095, 614
0.6105, 596
0.6115, 605
0.6125, 629
0.6135, 641
0.6145, 644
0.6155, 615
0.6165, 652
0.6175, 644
0.6185, 652
0.6195, 639
0.6205, 624
0.6215, 662
0.6225, 650
0.6235, 649
0.6245, 580
0.6255, 640
0.6265, 661
0.6275, 594
0.6285, 617
0.6295, 665
0.6305, 625
0.6315, 605
0.6325, 608
0.6335, 603
0.6345, 645
0.6355, 629
0.6365, 631
0.6375, 650
0.6385, 620
0.6395, 609
0.6405, 616
0.6415, 662
0.6425, 629
0.6435, 616
0.6445, 608
0.6455, 592
0.6465, 629
0.6475, 656
0.6485, 621
0.6495, 611
0.6505, 653
0.6515, 637
0.6525, 642
0.6535, 663
0.6545, 617
0.6555, 626
0.6565, 656
0.6575, 651
0.6585, 589
0.6595, 598
0.6605, 585
0.6615, 608
0.6625, 623
0.6635, 619
0.6645, 573
0.6655, 671
0.6665, 623
0.6675, 653
0.6685, 619
0.6695, 624
0.6705, 622
0.6715, 642
0.6725, 605
0.6735, 618
0.6745, 590
0.6755, 671
0.6765, 593
0.6775, 610
0.6785, 623
0.6795, 598
0.6805, 631
0.6815, 695
0.6825, 642
0.6835, 668
0.6845, 613
0.6855, 619
0.6865, 615
0.6875, 646
0.6885, 579
0.6895, 620
0.6905, 649
0.6915, 592
0.6925, 636
0.6935, 622
0.6945, 635
0.6955, 625
0.6965, 625
0.6975, 593
0.6985, 574
0.6995, 648
0.7005, 607
0.7015, 625
0.7025, 629
0.7035, 599
0.7045, 649
0.7055, 614
0.7065, 589
0.7075, 592
0.7085, 619
0.7095, 652
0.7105, 671
0.7115, 625
0.7125, 619
0.7135, 669
0.7145, 612
0.7155, 646
0.7165, 565
0.7175, 590
0.7185, 615
0.7195, 609
0.7205, 621
0.7215, 656
0.7225, 614
0.7235, 638
0.7245, 660
0.7255, 611
0.7265, 619
0.7275, 627
0.7285, 619
0.7295, 600
0.7305, 620
0.7315, 659
0.7325, 680
0.7335, 622
0.7345, 623
0.7355, 630
0.7365, 638
0.7375, 623
0.7385, 640
0.7395, 648
0.7405, 624
0.7415, 638
0.7425, 599
0.7435, 640
0.7445, 609
0.7455, 638
0.7465, 625
0.7475, 649
0.7485, 633
0.7495, 620
0.7505, 572
0.7515, 593
0.7525, 611
0.7535, 631
0.7545, 660
0.7555, 641
0.7565, 656
0.7575, 591
0.7585, 606
0.7595, 584
0.7605, 639
0.7615, 627
0.7625, 631
0.7635, 936
0.7645, 659
0.7655, 613
0.7665, 650
0.7675, 658
0.7685, 671
0.7695, 572
0.7705, 601
0.7715, 639
0.7725, 665
0.7735, 630
0.7745, 633
0.7755, 609
0.7765, 665
0.7775, 612
0.7785, 636
0.7795, 651
0.7805, 637
0.7815, 655
0.7825, 688
0.7835, 626
0.7845, 640
0.7855, 615
0.7865, 669
0.7875, 647
0.7885, 629
0.7895, 643
0.7905, 658
0.7915, 644
0.7925, 621
0.7935, 643
0.7945, 677
0.7955, 652
0.7965, 640
0.7975, 600
0.7985, 661
0.7995, 673
0.8005, 625
0.8015, 672
0.8025, 657
0.8035, 601
0.8045, 619
0.8055, 662
0.8065, 637
0.8075, 662
0.8085, 665
0.8095, 676
0.8105, 663
0.8115, 604
0.8125, 595
0.8135, 628
0.8145, 584
0.8155, 638
0.8165, 633
0.8175, 625
0.8185, 607
0.8195, 618
0.8205, 639
0.8215, 654
0.8225, 670
0.8235, 645
0.8245, 718
0.8255, 638
0.8265, 643
0.8275, 663
0.8285, 688
0.8295, 637
0.8305, 622
0.8315, 658
0.8325, 645
0.8335, 648
0.8345, 695
0.8355, 659
0.8365, 667
0.8375, 653
0.8385, 654
0.8395, 681
0.8405, 649
0.8415, 640
0.8425, 669
0.8435, 680
0.8445, 654
0.8455, 665
0.8465, 642
0.8475, 676
0.8485, 636
0.8495, 647
0.8505, 623
0.8515, 672
0.8525, 666
0.8535, 663
0.8545, 613
0.8555, 690
0.8565, 630
0.8575, 684
0.8585, 668
0.8595, 624
0.8605, 635
0.8615, 640
0.8625, 692
0.8635, 671
0.8645, 653
0.8655, 662
0.8665, 633
0.8675, 668
0.8685, 626
0.8695, 680
0.8705, 686
0.8715, 685
0.8725, 663
0.8735, 648
0.8745, 643
0.8755, 667
0.8765, 629
0.8775, 661
0.8785, 659
0.8795, 613
0.8805, 655
0.8815, 690
0.8825, 701
0.8835, 626
0.8845, 651
0.8855, 661
0.8865, 664
0.8875, 697
0.8885, 692
0.8895, 635
0.8905, 652
0.8915, 652
0.8925, 699
0.8935, 723
0.8945, 690
0.8955, 673
0.8965, 693
0.8975, 689
0.8985, 748
0.8995, 643
0.9005, 657
0.9015, 694
0.9025, 704
0.9035, 716
0.9045, 676
0.9055, 683
0.9065, 675
0.9075, 658
0.9085, 680
0.9095, 712
0.9105, 729
0.9115, 656
0.9125, 706
0.9135, 701
0.9145, 684
0.9155, 703
0.9165, 716
0.9175, 677
0.9185, 710
0.9195, 700
0.9205, 723
0.9215, 754
0.9225, 706
0.9235, 708
0.9245, 692
0.9255, 740
0.9265, 757
0.9275, 780
0.9285, 750
0.9295, 786
0.9305, 730
0.9315, 723
0.9325, 700
0.9335, 705
0.9345, 746
0.9355, 757
0.9365, 702
0.9375, 724
0.9385, 766
0.9395, 763
0.9405, 770
0.9415, 726
0.9425, 782
0.9435, 772
0.9445, 726
0.9455, 738
0.9465, 775
0.9475, 785
0.9485, 757
0.9495, 776
0.9505, 757
0.9515, 793
0.9525, 771
0.9535, 755
0.9545, 764
0.9555, 790
0.9565, 790
0.9575, 811
0.9585, 821
0.9595, 811
0.9605, 816
0.9615, 825
0.9625, 855
0.9635, 825
0.9645, 830
0.9655, 810
0.9665, 853
0.9675, 845
0.9685, 810
0.9695, 820
0.9705, 845
0.9715, 829
0.9725, 865
0.9735, 867
0.9745, 804
0.9755, 851
0.9765, 888
0.9775, 849
0.9785, 863
0.9795, 875
0.9805, 909
0.9815, 915
0.9825, 921
0.9835, 890
0.9845, 903
0.9855, 953
0.9865, 941
0.9875, 922
0.9885, 896
0.9895, 924
0.9905, 919
0.9915, 979
0.9925, 925
0.9935, 929
0.9945, 978
0.9955, 980
0.9965, 1005
0.9975, 989
0.9985, 1024
0.9995, 1069
1.0005, 1023
1.0015, 985
1.0025, 1008
1.0035, 1023
1.0045, 1047
1.0055, 1054
1.0065, 1047
1.0075, 1071
1.0085, 1058
1.0095, 1065
1.0105, 1067
1.0115, 1039
1.0125, 1113
1.0135, 1104
1.0145, 1055
1.0155, 1069
1.0165, 1052
1.0175, 1086
1.0185, 1102
1.0195, 1108
1.0205, 1143
1.0215, 1141
1.0225, 1131
1.0235, 1170
1.0245, 1169
1.0255, 1175
1.0265, 1217
1.0275, 1251
1.0285, 1215
1.0295, 1153
1.0305, 1297
1.0315, 1125
1.0325, 1264
1.0335, 1205
1.0345, 1242
1.0355, 1334
1.0365, 1304
1.0375, 1262
1.0385, 1319
1.0395, 1309
1.0405, 1328
1.0415, 1309
1.0425, 1321
1.0435, 1372
1.0445, 1367
1.0455, 1321
1.0465, 1363
1.0475, 1348
1.0485, 1320
1.0495, 1352
1.0505, 1437
1.0515, 1425
1.0525, 1476
1.0535, 1479
1.0545, 1493
1.0555, 1512
1.0565, 1514
1.0575, 1488
1.0585, 1569
1.0595, 1470
1.0605, 1547
1.0615, 1309
1.0625, 679
1.0635, 686
1.0645, 644
1.0655, 684
1.0665, 691
1.0675, 668
1.0685, 635
1.0695, 675
1.0705, 666
1.0715, 641
1.0725, 617
1.0735, 652
1.0745, 632
1.0755, 641
1.0765, 614
1.0775, 618
1.0785, 633
1.0795, 600
1.0805, 611
1.0815, 603
1.0825, 608
1.0835, 606
1.0845, 619
1.0855, 571
1.0865, 586
1.0875, 589
1.0885, 558
1.0895, 568
1.0905, 550
1.0915, 590
1.0925, 527
1.0935, 527
1.0945, 557
1.0955, 553
1.0965, 544
1.0975, 566
1.0985, 536
1.0995, 605
1.1005, 570
1.1015, 547
1.1025, 512
1.1035, 523
1.1045, 500
1.1055, 514
1.1065, 517
1.1075, 523
1.1085, 467
1.1095, 492
1.1105, 497
1.1115, 499
1.1125, 457
1.1135, 498
1.1145, 494
1.1155, 446
1.1165, 459
1.1175, 434
1.1185, 468
1.1195, 424
1.1205, 413
1.1215, 428
1.1225, 412
1.1235, 438
1.1245, 395
1.1255, 392
1.1265, 392
1.1275, 392
1.1285, 375
1.1295, 349
1.1305, 350
1.1315, 341
1.1325, 337
1.1335, 359
1.1345, 359
1.1355, 331
1.1365, 321
1.1375, 314
1.1385, 305
1.1395, 367
1.1405, 298
1.1415, 265
1.1425, 294
1.1435, 249
1.1445, 284
1.1455, 263
1.1465, 294
1.1475, 269
1.1485, 251
1.1495, 239
1.1505, 226
1.1515, 238
1.1525, 232
1.1535, 198
1.1545, 240
1.1555, 213
1.1565, 200
1.1575, 192
1.1585, 186
1.1595, 161
1.1605, 177
1.1615, 145
1.1625, 184
1.1635, 153
1.1645, 157
1.1655, 150
1.1665, 147
1.1675, 113
1.1685, 131
1.1695, 116
1.1705, 122
1.1715, 102
1.1725, 114
1.1735, 129
1.1745, 112
1.1755, 109
1.1765, 94
1.1775, 102
1.1785, 98
1.1795, 103
1.1805, 79
1.1815, 62
1.1825, 90
1.1835, 86
1.1845, 84
1.1855, 71
1.1865, 65
1.1875, 58
1.1885, 64
1.1895, 77
1.1905, 81
1.1915, 48
1.1925, 53
1.1935, 54
1.1945, 62
1.1955, 57
1.1965, 42
1.1975, 48
1.1985, 59
1.1995, 50
1.2005, 37
1.2015, 44
1.2025, 32
1.2035, 41
1.2045, 34
1.2055, 33
1.2065, 36
1.2075, 45
1.2085, 28
1.2095, 26
1.2105, 36
1.2115, 38
1.2125, 34
1.2135, 36
1.2145, 41
1.2155, 32
1.2165, 28
1.2175, 32
1.2185, 26
1.2195, 30
1.2205, 34
1.2215, 31
1.2225, 40
1.2235, 25
1.2245, 28
1.2255, 38
1.2265, 29
1.2275, 31
1.2285, 27
1.2295, 35
1.2305, 24
1.2315, 24
1.2325, 33
1.2335, 21
1.2345, 33
1.2355, 26
1.2365, 32
1.2375, 22
1.2385, 26
1.2395, 36
1.2405, 32
1.2415, 20
1.2425, 21
1.2435, 28
1.2445, 23
1.2455, 28
1.2465, 22
1.2475, 21
1.2485, 14
1.2495, 22
1.2505, 20
1.2515, 17
1.2525, 19
1.2535, 19
1.2545, 21
1.2555, 24
1.2565, 18
1.2575, 16
1.2585, 18
1.2595, 17
1.2605, 24
1.2615, 18
1.2625, 23
1.2635, 19
1.2645, 57
1.2655, 9
1.2665, 21
1.2675, 19
1.2685, 10
1.2695, 9
1.2705, 19
1.2715, 17
1.2725, 22
1.2735, 21
1.2745, 94181
1.2755, 19
1.2765, 15
1.2775, 11
1.2785, 17
1.2795, 21
1.2805, 22
1.2815, 13
1.2825, 21
1.2835, 17
1.2845, 22
1.2855, 12
1.2865, 22
1.2875, 15
1.2885, 18
1.2895, 15
1.2905, 19
1.2915, 22
1.2925, 25
1.2935, 16
1.2945, 12
1.2955, 13
1.2965, 15
1.2975, 18
1.2985, 15
1.2995, 11
1.3005, 12
1.3015, 14
1.3025, 19
1.3035, 17
1.3045, 24
1.3055, 9
1.3065, 14
1.3075, 14
1.3085, 15
1.3095, 16
1.3105, 14
1.3115, 20
1.3125, 14
1.3135, 24
1.3145, 16
1.3155, 9
1.3165, 15
1.3175, 16
1.3185, 14
1.3195, 11
1.3205, 12
1.3215, 14
1.3225, 9
1.3235, 11
1.3245, 11
1.3255, 13
1.3265, 17
1.3275, 17
1.3285, 13
1.3295, 14
1.3305, 11
1.3315, 17
1.3325, 45
1.3335, 15
1.3345, 50
1.3355, 9
1.3365, 8
1.3375, 18
1.3385, 17
1.3395, 9
1.3405, 9
1.3415, 30
1.3425, 7
1.3435, 17
1.3445, 20
1.3455, 13
1.3465, 12
1.3475, 15
1.3485, 20
1.3495, 13
1.3505, 11
1.3515, 20
1.3525, 6
1.3535, 20
1.3545, 17
1.3555, 9
1.3565, 17
1.3575, 20
1.3585, 22
1.3595, 17
1.3605, 18
1.3615, 20
1.3625, 8
1.3635, 11
1.3645, 8
1.3655, 16
1.3665, 15
1.3675, 14
1.3685, 11
1.3695, 14
1.3705, 10
1.3715, 15
1.3725, 10
1.3735, 12
1.3745, 19
1.3755, 8
1.3765, 9
1.3775, 11
1.3785, 17
1.3795, 14
1.3805, 13
1.3815, 12
1.3825, 10
1.3835, 5
1.3845, 17
1.3855, 14
1.3865, 8
1.3875, 16
1.3885, 11
1.3895, 9
1.3905, 10
1.3915, 13
1.3925, 8
1.3935, 15
1.3945, 12
1.3955, 13
1.3965, 4
1.3975, 11
1.3985, 13
1.3995, 9
1.4005, 13
1.4015, 7
1.4025, 7
1.4035, 10
1.4045, 18
1.4055, 7
1.4065, 10
1.4075, 13
1.4085, 13
1.4095, 7
1.4105, 5
1.4115, 9
1.4125, 14
1.4135, 12
1.4145, 17
1.4155, 11
1.4165, 9
1.4175, 9
1.4185, 15
1.4195, 10
1.4205, 9
1.4215, 8
1.4225, 4
1.4235, 12
1.4245, 11
1.4255, 10
1.4265, 11
1.4275, 14
1.4285, 17
1.4295, 18
1.4305, 15
1.4315, 17
1.4325, 13
1.4335, 4
1.4345, 13
1.4355, 14
1.4365, 6
1.4375, 14
1.4385, 4
1.4395, 12
1.4405, 14
1.4415, 7
1.4425, 9
1.4435, 10
1.4445, 9
1.4455, 10
1.4465, 7
1.4475, 14
1.4485, 9
1.4495, 8
1.4505, 3
1.4515, 17
1.4525, 13
1.4535, 7
1.4545, 10
1.4555, 8
1.4565, 6
1.4575, 9
1.4585, 5
1.4595, 11
1.4605, 11
1.4615, 6
1.4625, 5
1.4635, 11
1.4645, 8
1.4655, 8
1.4665, 11
1.4675, 15
1.4685, 13
1.4695, 10
1.4705, 7
1.4715, 10
1.4725, 9
1.4735, 7
1.4745, 12
1.4755, 13
1.4765, 12
1.4775, 10
1.4785, 11
1.4795, 12
1.4805, 9
1.4815, 8
1.4825, 14
1.4835, 11
1.4845, 11
1.4855, 12
1.4865, 7
1.4875, 6
1.4885, 11
1.4895, 10
1.4905, 13
1.4915, 7
1.4925, 15
1.4935, 9
1.4945, 5
1.4955, 12
1.4965, 6
1.4975, 4
1.4985, 6
1.4995, 10
1.5005, 11
1.5015, 9
1.5025, 8
1.5035, 11
1.5045, 12
1.5055, 4
1.5065, 7
1.5075, 6
1.5085, 10
1.5095, 13
1.5105, 8
1.5115, 4
1.5125, 11
1.5135, 13
1.5145, 14
1.5155, 8
1.5165, 15
1.5175, 8
1.5185, 5
1.5195, 8
1.5205, 9
1.5215, 8
1.5225, 6
1.5235, 8
1.5245, 10
1.5255, 10
1.5265, 10
1.5275, 8
1.5285, 10
1.5295, 11
1.5305, 8
1.5315, 14
1.5325, 7
1.5335, 13
1.5345, 6
1.5355, 11
1.5365, 13
1.5375, 6
1.5385, 11
1.5395, 7
1.5405, 8
1.5415, 14
1.5425, 11
1.5435, 8
1.5445, 13
1.5455, 9
1.5465, 11
1.5475, 19
1.5485, 14
1.5495, 10
1.5505, 14
1.5515, 7
1.5525, 10
1.5535, 20
1.5545, 14
1.5555, 13
1.5565, 9
1.5575, 10
1.5585, 6
1.5595, 12
1.5605, 8
1.5615, 8
1.5625, 15
1.5635, 12
1.5645, 9
1.5655, 12
1.5665, 15
1.5675, 12
1.5685, 14
1.5695, 6
1.5705, 17
1.5715, 11
1.5725, 10
1.5735, 14
1.5745, 7
1.5755, 13
1.5765, 8
1.5775, 5
1.5785, 11
1.5795, 12
1.5805, 7
1.5815, 9
1.5825, 8
1.5835, 15
1.5845, 9
1.5855, 6
1.5865, 9
1.5875, 9
1.5885, 6
1.5895, 13
1.5905, 10
1.5915, 4
1.5925, 7
1.5935, 9
1.5945, 3
1.5955, 13
1.5965, 7
1.5975, 4
1.5985, 6
1.5995, 8
1.6005, 5
1.6015, 12
1.6025, 14
1.6035, 9
1.6045, 8
1.6055, 8
1.6065, 9
1.6075, 11
1.6085, 5
1.6095, 7
1.6105, 10
1.6115, 10
1.6125, 10
1.6135, 17
1.6145, 8
1.6155, 8
1.6165, 1
1.6175, 6
1.6185, 2
1.6195, 5
1.6205, 10
1.6215, 9
1.6225, 6
1.6235, 6
1.6245, 7
1.6255, 1
1.6265, 7
1.6275, 6
1.6285, 6
1.6295, 7
1.6305, 3
1.6315, 9
1.6325, 2
1.6335, 6
1.6345, 2
1.6355, 6
1.6365, 1
1.6375, 0
1.6385, 1
1.6395, 3
1.6405, 1
1.6415, 4
1.6425, 5
1.6435, 5
1.6445, 4
1.6455, 4
1.6465, 6
1.6475, 2
1.6485, 4
1.6495, 2
1.6505, 4
1.6515, 4
1.6525, 3
1.6535, 4
1.6545, 1
1.6555, 2
1.6565, 5
1.6575, 3
1.6585, 1
1.6595, 3
1.6605, 4
1.6615, 3
1.6625, 3
1.6635, 7
1.6645, 5
1.6655, 3
1.6665, 0
1.6675, 2
1.6685, 0
1.6695, 3
1.6705, 2
1.6715, 3
1.6725, 2
1.6735, 1
1.6745, 3
1.6755, 1
1.6765, 3
