Bin Center, Count
0.4675, 296
0.4685, 309
0.4695, 292
0.4705, 286
0.4715, 296
0.4725, 282
0.4735, 284
0.4745, 310
0.4755, 334
0.4765, 266
0.4775, 302
0.4785, 292
0.4795, 294
0.4805, 293
0.4815, 281
0.4825, 288
0.4835, 279
0.4845, 287
0.4855, 261
0.4865, 269
0.4875, 296
0.4885, 291
0.4895, 269
0.4905, 260
0.4915, 293
0.4925, 271
0.4935, 243
0.4945, 261
0.4955, 264
0.4965, 284
0.4975, 263
0.4985, 291
0.4995, 242
0.5005, 290
0.5015, 310
0.5025, 267
0.5035, 266
0.5045, 240
0.5055, 244
0.5065, 256
0.5075, 278
0.5085, 254
0.5095, 233
0.5105, 172513
0.5115, 212
0.5125, 245
0.5135, 231
0.5145, 226
0.5155, 217
0.5165, 222
0.5175, 224
0.5185, 206
0.5195, 239
0.5205, 238
0.5215, 222
0.5225, 245
0.5235, 221
0.5245, 198
0.5255, 229
0.5265, 239
0.5275, 202
0.5285, 218
0.5295, 230
0.5305, 223
0.5315, 215
0.5325, 239
0.5335, 222
0.5345, 216
0.5355, 267
0.5365, 250
0.5375, 230
0.5385, 223
0.5395, 190
0.5405, 245
0.5415, 216
0.5425, 248
0.5435, 239
0.5445, 240
0.5455, 246
0.5465, 208
0.5475, 224
0.5485, 224
0.5495, 222
0.5505, 222
0.5515, 245
0.5525, 220
0.5535, 246
0.5545, 223
0.5555, 213
0.5565, 210
0.5575, 208
0.5585, 233
0.5595, 227
0.5605, 237
0.5615, 245
0.5625, 203
0.5635, 233
0.5645, 219
0.5655, 232
0.5665, 212
0.5675, 225
0.5685, 210
0.5695, 270
0.5705, 327
0.5715, 225
0.5725, 230
0.5735, 221
0.5745, 247
0.5755, 202
0.5765, 225
0.5775, 243
0.5785, 258
0.5795, 207
0.5805, 248
0.5815, 248
0.5825, 243
0.5835, 250
0.5845, 232
0.5855, 200
0.5865, 223
0.5875, 209
0.5885, 220
0.5895, 224
0.5905, 234
0.5915, 212
0.5925, 216
0.5935, 226
0.5945, 241
0.5955, 209
0.5965, 240
0.5975, 225
0.5985, 222
0.5995, 207
0.6005, 213
0.6015, 215
0.6025, 231
0.6035, 211
0.6045, 215
0.6055, 197
0.6065, 215
0.6075, 197
0.6085, 198
0.6095, 214
0.6105, 210
0.6115, 214
0.6125, 232
0.6135, 239
0.6145, 191
0.6155, 223
0.6165, 194
0.6175, 216
0.6185, 232
0.6195, 187
0.6205, 206
0.6215, 227
0.6225, 233
0.6235, 210
0.6245, 201
0.6255, 213
0.6265, 226
0.6275, 223
0.6285, 225
0.6295, 188
0.6305, 234
0.6315, 216
0.6325, 220
0.6335, 209
0.6345, 241
0.6355, 211
0.6365, 208
0.6375, 240
0.6385, 201
0.6395, 221
0.6405, 223
0.6415, 205
0.6425, 198
0.6435, 211
0.6445, 213
0.6455, 233
0.6465, 235
0.6475, 231
0.6485, 219
0.6495, 220
0.6505, 209
0.6515, 194
0.6525, 220
0.6535, 239
0.6545, 186
0.6555, 189
0.6565, 250
0.6575, 222
0.6585, 217
0.6595, 207
0.6605, 198
0.6615, 223
0.6625, 203
0.6635, 196
0.6645, 209
0.6655, 224
0.6665, 227
0.6675, 232
0.6685, 210
0.6695, 225
0.6705, 222
0.6715, 228
0.6725, 198
0.6735, 224
0.6745, 207
0.6755, 216
0.6765, 213
0.6775, 237
0.6785, 211
0.6795, 242
0.6805, 237
0.6815, 223
0.6825, 246
0.6835, 257
0.6845, 207
0.6855, 227
0.6865, 214
0.6875, 229
0.6885, 208
0.6895, 248
0.6905, 211
0.6915, 216
0.6925, 227
0.6935, 218
0.6945, 193
0.6955, 238
0.6965, 200
0.6975, 239
0.6985, 200
0.6995, 227
0.7005, 211
0.7015, 221
0.7025, 226
0.7035, 236
0.7045, 200
0.7055, 198
0.7065, 224
0.7075, 193
0.7085, 218
0.7095, 245
0.7105, 242
0.7115, 188
0.7125, 248
0.7135, 180
0.7145, 211
0.7155, 198
0.7165, 195
0.7175, 220
0.7185, 208
0.7195, 233
0.7205, 223
0.7215, 197
0.7225, 234
0.7235, 230
0.7245, 207
0.7255, 240
0.7265, 210
0.7275, 209
0.7285, 210
0.7295, 226
0.7305, 201
0.7315, 207
0.7325, 191
0.7335, 235
0.7345, 243
0.7355, 235
0.7365, 213
0.7375, 195
0.7385, 197
0.7395, 217
0.7405, 202
0.7415, 221
0.7425, 202
0.7435, 252
0.7445, 226
0.7455, 229
0.7465, 227
0.7475, 212
0.7485, 229
0.7495, 222
0.7505, 216
0.7515, 232
0.7525, 212
0.7535, 206
0.7545, 203
0.7555, 208
0.7565, 205
0.7575, 199
0.7585, 202
0.7595, 248
0.7605, 227
0.7615, 216
0.7625, 230
0.7635, 333
0.7645, 190
0.7655, 227
0.7665, 196
0.7675, 255
0.7685, 194
0.7695, 210
0.7705, 211
0.7715, 257
0.7725, 228
0.7735, 214
0.7745, 201
0.7755, 231
0.7765, 225
0.7775, 211
0.7785, 225
0.7795, 210
0.7805, 258
0.7815, 247
0.7825, 189
0.7835, 202
0.7845, 234
0.7855, 224
0.7865, 231
0.7875, 229
0.7885, 227
0.7895, 228
0.7905, 220
0.7915, 215
0.7925, 228
0.7935, 222
0.7945, 233
0.7955, 224
0.7965, 215
0.7975, 241
0.7985, 223
0.7995, 219
0.8005, 227
0.8015, 222
0.8025, 226
0.8035, 248
0.8045, 207
0.8055, 236
0.8065, 228
0.8075, 255
0.8085, 219
0.8095, 236
0.8105, 213
0.8115, 232
0.8125, 199
0.8135, 212
0.8145, 206
0.8155, 220
0.8165, 210
0.8175, 229
0.8185, 205
0.8195, 223
0.8205, 224
0.8215, 241
0.8225, 223
0.8235, 235
0.8245, 228
0.8255, 221
0.8265, 215
0.8275, 212
0.8285, 209
0.8295, 250
0.8305, 219
0.8315, 219
0.8325, 252
0.8335, 228
0.8345, 254
0.8355, 236
0.8365, 231
0.8375, 243
0.8385, 203
0.8395, 216
0.8405, 237
0.8415, 216
0.8425, 211
0.8435, 252
0.8445, 237
0.8455, 251
0.8465, 206
0.8475, 226
0.8485, 223
0.8495, 248
0.8505, 220
0.8515, 247
0.8525, 252
0.8535, 245
0.8545, 233
0.8555, 221
0.8565, 214
0.8575, 240
0.8585, 225
0.8595, 217
0.8605, 227
0.8615, 219
0.8625, 240
0.8635, 244
0.8645, 214
0.8655, 221
0.8665, 226
0.8675, 239
0.8685, 224
0.8695, 244
0.8705, 231
0.8715, 246
0.8725, 257
0.8735, 230
0.8745, 248
0.8755, 212
0.8765, 250
0.8775, 213
0.8785, 236
0.8795, 221
0.8805, 231
0.8815, 216
0.8825, 234
0.8835, 248
0.8845, 248
0.8855, 244
0.8865, 226
0.8875, 288
0.8885, 246
0.8895, 239
0.8905, 257
0.8915, 225
0.8925, 233
0.8935, 260
0.8945, 202
0.8955, 232
0.8965, 234
0.8975, 237
0.8985, 252
0.8995, 238
0.9005, 250
0.9015, 270
0.9025, 249
0.9035, 246
0.9045, 254
0.9055, 253
0.9065, 236
0.9075, 245
0.9085, 240
0.9095, 243
0.9105, 242
0.9115, 257
0.9125, 245
0.9135, 260
0.9145, 245
0.9155, 290
0.9165, 241
0.9175, 245
0.9185, 271
0.9195, 244
0.9205, 249
0.9215, 273
0.9225, 250
0.9235, 257
0.9245, 261
0.9255, 282
0.9265, 249
0.9275, 251
0.9285, 258
0.9295, 256
0.9305, 257
0.9315, 264
0.9325, 243
0.9335, 259
0.9345, 249
0.9355, 267
0.9365, 242
0.9375, 259
0.9385, 293
0.9395, 278
0.9405, 263
0.9415, 247
0.9425, 238
0.9435, 268
0.9445, 255
0.9455, 265
0.9465, 265
0.9475, 262
0.9485, 291
0.9495, 297
0.9505, 261
0.9515, 265
0.9525, 297
0.9535, 255
0.9545, 271
0.9555, 288
0.9565, 265
0.9575, 282
0.9585, 291
0.9595, 306
0.9605, 282
0.9615, 291
0.9625, 293
0.9635, 289
0.9645, 276
0.9655, 279
0.9665, 274
0.9675, 303
0.9685, 300
0.9695, 314
0.9705, 281
0.9715, 296
0.9725, 285
0.9735, 301
0.9745, 328
0.9755, 307
0.9765, 301
0.9775, 291
0.9785, 321
0.9795, 320
0.9805, 337
0.9815, 334
0.9825, 314
0.9835, 296
0.9845, 350
0.9855, 334
0.9865, 338
0.9875, 308
0.9885, 340
0.9895, 346
0.9905, 337
0.9915, 309
0.9925, 321
0.9935, 339
0.9945, 327
0.9955, 345
0.9965, 329
0.9975, 340
0.9985, 327
0.9995, 357
1.0005, 354
1.0015, 371
1.0025, 360
1.0035, 374
1.0045, 340
1.0055, 362
1.0065, 344
1.0075, 362
1.0085, 364
1.0095, 367
1.0105, 368
1.0115, 362
1.0125, 373
1.0135, 398
1.0145, 386
1.0155, 390
1.0165, 377
1.0175, 375
1.0185, 391
1.0195, 357
1.0205, 377
1.0215, 361
1.0225, 409
1.0235, 374
1.0245, 432
1.0255, 419
1.0265, 454
1.0275, 427
1.0285, 456
1.0295, 435
1.0305, 430
1.0315, 424
1.0325, 414
1.0335, 461
1.0345, 424
1.0355, 456
1.0365, 441
1.0375, 474
1.0385, 488
1.0395, 429
1.0405, 467
1.0415, 488
1.0425, 495
1.0435, 501
1.0445, 519
1.0455, 487
1.0465, 489
1.0475, 485
1.0485, 516
1.0495, 477
1.0505, 478
1.0515, 483
1.0525, 550
1.0535, 504
1.0545, 508
1.0555, 548
1.0565, 514
1.0575, 593
1.0585, 556
1.0595, 536
1.0605, 546
1.0615, 476
1.0625, 281
1.0635, 271
1.0645, 228
1.0655, 232
1.0665, 245
1.0675, 250
1.0685, 246
1.0695, 245
1.0705, 249
1.0715, 230
1.0725, 223
1.0735, 243
1.0745, 239
1.0755, 221
1.0765, 226
1.0775, 221
1.0785, 211
1.0795, 232
1.0805, 206
1.0815, 221
1.0825, 237
1.0835, 227
1.0845, 225
1.0855, 221
1.0865, 236
1.0875, 235
1.0885, 247
1.0895, 208
1.0905, 196
1.0915, 252
1.0925, 171
1.0935, 222
1.0945, 199
1.0955, 215
1.0965, 212
1.0975, 205
1.0985, 176
1.0995, 198
1.1005, 213
1.1015, 193
1.1025, 240
1.1035, 175
1.1045, 202
1.1055, 212
1.1065, 186
1.1075, 199
1.1085, 179
1.1095, 202
1.1105, 196
1.1115, 204
1.1125, 182
1.1135, 177
1.1145, 183
1.1155, 174
1.1165, 161
1.1175, 158
1.1185, 169
1.1195, 167
1.1205, 150
1.1215, 146
1.1225, 150
1.1235, 156
1.1245, 167
1.1255, 155
1.1265, 138
1.1275, 151
1.1285, 181
1.1295, 146
1.1305, 131
1.1315, 134
1.1325, 123
1.1335, 146
1.1345, 127
1.1355, 135
1.1365, 128
1.1375, 139
1.1385, 113
1.1395, 114
1.1405, 108
1.1415, 100
1.1425, 102
1.1435, 119
1.1445, 121
1.1455, 112
1.1465, 117
1.1475, 110
1.1485, 117
1.1495, 94
1.1505, 88
1.1515, 93
1.1525, 78
1.1535, 92
1.1545, 83
1.1555, 93
1.1565, 93
1.1575, 92
1.1585, 63
1.1595, 82
1.1605, 68
1.1615, 63
1.1625, 72
1.1635, 58
1.1645, 65
1.1655, 51
1.1665, 68
1.1675, 71
1.1685, 50
1.1695, 50
1.1705, 49
1.1715, 55
1.1725, 42
1.1735, 40
1.1745, 45
1.1755, 50
1.1765, 54
1.1775, 29
1.1785, 44
1.1795, 37
1.1805, 52
1.1815, 41
1.1825, 44
1.1835, 40
1.1845, 38
1.1855, 42
1.1865, 35
1.1875, 33
1.1885, 45
1.1895, 41
1.1905, 25
1.1915, 24
1.1925, 24
1.1935, 31
1.1945, 29
1.1955, 23
1.1965, 38
1.1975, 24
1.1985, 35
1.1995, 30
1.2005, 22
1.2015, 27
1.2025, 15
1.2035, 20
1.2045, 27
1.2055, 23
1.2065, 27
1.2075, 26
1.2085, 21
1.2095, 25
1.2105, 20
1.2115, 26
1.2125, 21
1.2135, 21
1.2145, 15
1.2155, 21
1.2165, 26
1.2175, 20
1.2185, 20
1.2195, 20
1.2205, 21
1.2215, 22
1.2225, 23
1.2235, 20
1.2245, 20
1.2255, 28
1.2265, 20
1.2275, 18
1.2285, 27
1.2295, 23
1.2305, 22
1.2315, 17
1.2325, 18
1.2335, 17
1.2345, 18
1.2355, 20
1.2365, 23
1.2375, 26
1.2385, 20
1.2395, 26
1.2405, 26
1.2415, 18
1.2425, 16
1.2435, 17
1.2445, 25
1.2455, 13
1.2465, 18
1.2475, 24
1.2485, 27
1.2495, 16
1.2505, 22
1.2515, 21
1.2525, 20
1.2535, 17
1.2545, 23
1.2555, 26
1.2565, 19
1.2575, 18
1.2585, 18
1.2595, 19
1.2605, 14
1.2615, 21
1.2625, 16
1.2635, 17
1.2645, 21
1.2655, 9
1.2665, 14
1.2675, 14
1.2685, 16
1.2695, 14
1.2705, 14
1.2715, 19
1.2725, 17
1.2735, 20
1.2745, 34010
1.2755, 15
1.2765, 17
1.2775, 17
1.2785, 24
1.2795, 25
1.2805, 26
1.2815, 26
1.2825, 14
1.2835, 27
1.2845, 20
1.2855, 23
1.2865, 19
1.2875, 18
1.2885, 26
1.2895, 20
1.2905, 24
1.2915, 22
1.2925, 21
1.2935, 26
1.2945, 24
1.2955, 13
1.2965, 18
1.2975, 11
1.2985, 21
1.2995, 30
1.3005, 29
1.3015, 18
1.3025, 18
1.3035, 26
1.3045, 22
1.3055, 22
1.3065, 19
1.3075, 31
1.3085, 24
1.3095, 25
1.3105, 26
1.3115, 18
1.3125, 10
1.3135, 12
1.3145, 31
1.3155, 18
1.3165, 13
1.3175, 28
1.3185, 17
1.3195, 29
1.3205, 20
1.3215, 17
1.3225, 16
1.3235, 19
1.3245, 18
1.3255, 15
1.3265, 20
1.3275, 21
1.3285, 28
1.3295, 20
1.3305, 23
1.3315, 16
1.3325, 54
1.3335, 15
1.3345, 81
1.3355, 24
1.3365, 18
1.3375, 19
1.3385, 19
1.3395, 23
1.3405, 15
1.3415, 41
1.3425, 24
1.3435, 29
1.3445, 22
1.3455, 16
1.3465, 15
1.3475, 23
1.3485, 21
1.3495, 20
1.3505, 23
1.3515, 20
1.3525, 24
1.3535, 13
1.3545, 15
1.3555, 12
1.3565, 20
1.3575, 21
1.3585, 26
1.3595, 18
1.3605, 18
1.3615, 14
1.3625, 14
1.3635, 15
1.3645, 20
1.3655, 22
1.3665, 24
1.3675, 17
1.3685, 18
1.3695, 21
1.3705, 12
1.3715, 16
1.3725, 18
1.3735, 14
1.3745, 11
1.3755, 23
1.3765, 12
1.3775, 15
1.3785, 17
1.3795, 21
1.3805, 21
1.3815, 13
1.3825, 9
1.3835, 21
1.3845, 16
1.3855, 7
1.3865, 17
1.3875, 18
1.3885, 18
1.3895, 23
1.3905, 15
1.3915, 17
1.3925, 23
1.3935, 20
1.3945, 7
1.3955, 21
1.3965, 17
1.3975, 12
1.3985, 19
1.3995, 14
1.4005, 22
1.4015, 14
1.4025, 15
1.4035, 19
1.4045, 17
1.4055, 10
1.4065, 22
1.4075, 10
1.4085, 16
1.4095, 16
1.4105, 17
1.4115, 12
1.4125, 15
1.4135, 19
1.4145, 11
1.4155, 10
1.4165, 12
1.4175, 15
1.4185, 11
1.4195, 15
1.4205, 13
1.4215, 22
1.4225, 14
1.4235, 16
1.4245, 15
1.4255, 10
1.4265, 20
1.4275, 14
1.4285, 19
1.4295, 17
1.4305, 13
1.4315, 14
1.4325, 16
1.4335, 13
1.4345, 17
1.4355, 15
1.4365, 14
1.4375, 12
1.4385, 8
1.4395, 16
1.4405, 18
1.4415, 14
1.4425, 20
1.4435, 10
1.4445, 11
1.4455, 13
1.4465, 13
1.4475, 9
1.4485, 14
1.4495, 8
1.4505, 14
1.4515, 18
1.4525, 14
1.4535, 11
1.4545, 19
1.4555, 14
1.4565, 19
1.4575, 17
1.4585, 7
1.4595, 7
1.4605, 12
1.4615, 16
1.4625, 13
1.4635, 13
1.4645, 14
1.4655, 10
1.4665, 5
1.4675, 15
1.4685, 11
1.4695, 16
1.4705, 16
1.4715, 12
1.4725, 10
1.4735, 6
1.4745, 9
1.4755, 10
1.4765, 11
1.4775, 18
1.4785, 13
1.4795, 9
1.4805, 14
1.4815, 12
1.4825, 10
1.4835, 10
1.4845, 10
1.4855, 9
1.4865, 5
1.4875, 14
1.4885, 14
1.4895, 16
1.4905, 11
1.4915, 11
1.4925, 9
1.4935, 10
1.4945, 7
1.4955, 11
1.4965, 18
1.4975, 10
1.4985, 7
1.4995, 17
1.5005, 12
1.5015, 12
1.5025, 16
1.5035, 8
1.5045, 8
1.5055, 12
1.5065, 14
1.5075, 21
1.5085, 12
1.5095, 11
1.5105, 8
1.5115, 18
1.5125, 12
1.5135, 13
1.5145, 11
1.5155, 13
1.5165, 15
1.5175, 7
1.5185, 10
1.5195, 9
1.5205, 11
1.5215, 11
1.5225, 12
1.5235, 9
1.5245, 12
1.5255, 15
1.5265, 14
1.5275, 15
1.5285, 16
1.5295, 12
1.5305, 10
1.5315, 13
1.5325, 4
1.5335, 11
1.5345, 8
1.5355, 7
1.5365, 4
1.5375, 5
1.5385, 7
1.5395, 11
1.5405, 18
1.5415, 19
1.5425, 12
1.5435, 13
1.5445, 14
1.5455, 10
1.5465, 10
1.5475, 9
1.5485, 21
1.5495, 24
1.5505, 6
1.5515, 14
1.5525, 9
1.5535, 16
1.5545, 16
1.5555, 15
1.5565, 11
1.5575, 9
1.5585, 16
1.5595, 16
1.5605, 16
1.5615, 25
1.5625, 14
1.5635, 12
1.5645, 17
1.5655, 12
1.5665, 10
1.5675, 16
1.5685, 20
1.5695, 24
1.5705, 14
1.5715, 13
1.5725, 15
1.5735, 12
1.5745, 11
1.5755, 10
1.5765, 11
1.5775, 11
1.5785, 11
1.5795, 14
1.5805, 7
1.5815, 12
1.5825, 6
1.5835, 12
1.5845, 10
1.5855, 14
1.5865, 12
1.5875, 14
1.5885, 6
1.5895, 10
1.5905, 13
1.5915, 10
1.5925, 12
1.5935, 11
1.5945, 10
1.5955, 12
1.5965, 7
1.5975, 12
1.5985, 15
1.5995, 13
1.6005, 7
1.6015, 9
1.6025, 14
1.6035, 6
1.6045, 20
1.6055, 9
1.6065, 11
1.6075, 14
1.6085, 15
1.6095, 17
1.6105, 9
1.6115, 11
1.6125, 13
1.6135, 12
1.6145, 8
1.6155, 10
1.6165, 5
1.6175, 5
1.6185, 3
1.6195, 8
1.6205, 12
1.6215, 8
1.6225, 8
1.6235, 7
1.6245, 7
1.6255, 9
1.6265, 8
1.6275, 9
1.6285, 8
1.6295, 7
1.6305, 7
1.6315, 7
1.6325, 6
1.6335, 10
1.6345, 6
1.6355, 8
1.6365, 10
1.6375, 4
1.6385, 6
1.6395, 3
1.6405, 6
1.6415, 4
1.6425, 6
1.6435, 5
1.6445, 9
1.6455, 6
1.6465, 11
1.6475, 9
1.6485, 7
1.6495, 3
1.6505, 3
1.6515, 5
1.6525, 2
1.6535, 2
1.6545, 2
1.6555, 2
1.6565, 6
1.6575, 3
1.6585, 3
1.6595, 4
1.6605, 5
1.6615, 5
1.6625, 4
1.6635, 2
1.6645, 3
1.6655, 4
1.6665, 5
1.6675, 3
1.6685, 4
1.6695, 5
1.6705, 3
1.6715, 2
1.6725, 2
1.6735, 0
1.6745, 1
1.6755, 0
1.6765, 5
1.6775, 3
1.6785, 4
1.6795, 5
1.6805, 3
1.6815, 2
1.6825, 2
1.6835, 1
1.6845, 3
1.6855, 3
1.6865, 5
1.6875, 3
1.6885, 0
1.6895, 4
1.6905, 1
1.6915, 1
1.6925, 2
1.6935, 1
1.6945, 0
1.6955, 1
1.6965, 0
1.6975, 1
1.6985, 1
1.6995, 0
1.7005, 1
1.7015, 4
